uniqueId,gebied,Deelgebied,DateTimeAmsterdam,PBmax,alfaB,Ek,Chlorofyl,Kd,conversionEtoC,PrimaireProductie_MgC_m2_dag,X,Y,Troebelheid,ChlorofylFluorescentie,Saliniteit,Temperatuur,knmiStations,parReflectionCorrection
1658206413_1_WS_S,Westerschelde,3,2022-07-19 06:35:33,10.96,0.036,308,6.4,4.2,5,387.39,36945,380705,28.97,3.75,30.6,21.19,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658208850_1_WS_S,Westerschelde,3,2022-07-19 07:16:10,11.63,0.039,299,6.6,3,5,614.92,45659,374252,18.11,4.15,27.72,21.54,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658209973_1_WS_S,Westerschelde,3,2022-07-19 07:34:53,14.28,0.039,365,7,7.8,5,270.93,46206,374223,59.09,4.25,27.89,21.53,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658211096_1_WS_S,Westerschelde,3,2022-07-19 07:53:36,12.4,0.039,317,4.8,1.7,5,766.5,46215,374310,7.69,2.09,27.04,21.61,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658212220_1_WS_S,Westerschelde,3,2022-07-19 08:12:20,13.48,0.038,353,4.9,1.6,5,872.14,48174,374032,6.74,2.62,26.71,21.67,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658214016_1_WS_S,Westerschelde,4,2022-07-19 08:42:16,15.18,0.035,431,5.4,2.1,5,750.74,54126,377136,10.96,2.33,25.78,21.76,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658215743_1_WS_S,Westerschelde,4,2022-07-19 09:11:03,16.56,0.034,487,5.4,1.9,5,855.45,56696,382390,9.08,2.34,25.35,21.81,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1658216866_1_WS_S,Westerschelde,4,2022-07-19 09:29:46,15.15,0.035,426,5.7,2.6,5,635.36,59483,383953,15.14,2.13,24.09,21.85,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657095198_1_WS_S,Westerschelde,5,2022-07-06 09:55:18,11.65,0.029,401,3.7,1.7,5,433.69,59529,383636,7.35,1.96,23.11,20.27,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657096321_1_WS_S,Westerschelde,5,2022-07-06 10:14:01,12.77,0.033,390,3.5,1.6,5,485.17,60656,380274,6.54,1.96,22.87,20.31,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657097444_1_WS_S,Westerschelde,5,2022-07-06 10:32:44,13.31,0.034,390,3.5,1.6,5,508.18,61620,377221,6.43,2.21,20.71,20.46,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657098567_1_WS_S,Westerschelde,5,2022-07-06 10:51:27,12.48,0.03,413,3.4,1.7,5,429.86,64449,376212,7.1,1.79,19.14,20.53,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657099750_1_WS_S,Westerschelde,5,2022-07-06 11:11:10,12.47,0.03,417,3.1,1.9,5,347.76,67374,376374,9.21,1.6,18.91,20.58,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657100873_1_WS_S,Westerschelde,6,2022-07-06 11:29:53,11.98,0.029,406,3,2.8,5,217.69,70464,377869,16.66,1.41,17.96,20.67,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1657101996_1_WS_S,Westerschelde,7a,2022-07-06 11:48:36,9.68,0.024,405,2.4,2.1,5,196.1,73043,377673,10.9,1.17,14.82,20.98,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656950916_1_WS_S,Westerschelde,1,2022-07-04 17:50:36,13.92,0.034,407,5.2,2.5,5,586.17,35520,381373,14.62,2.61,30.65,19.54,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656952815_1_WS_S,Westerschelde,3,2022-07-04 18:22:15,14.43,0.036,397,3.5,1.2,5,800.69,41909,375438,3.27,1.84,27.57,20.13,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656953938_1_WS_S,Westerschelde,3,2022-07-04 18:40:58,14.62,0.036,404,3.3,1.6,5,569.81,46775,373894,6.9,1.72,26.62,20.16,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656955061_1_WS_S,Westerschelde,3,2022-07-04 18:59:41,13.53,0.033,409,3.2,1.7,5,520.17,51616,375422,7.39,1.55,25.89,20.34,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1656956184_1_WS_S,Westerschelde,4,2022-07-04 19:18:24,13.68,0.034,399,3.2,1.9,5,454.28,55408,379126,9.51,1.61,25.73,20.14,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655971240_1_WS_S,Westerschelde,NA,2022-06-23 09:42:40,9.42,0.03,310,3.4,1.1,5,657.2,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655972363_1_WS_S,Westerschelde,NA,2022-06-23 10:01:23,10.93,0.037,293,3.7,1.1,5,858.52,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655973079_1_WS_S,Westerschelde,NA,2022-06-23 10:19:19,12.53,0.034,366,3.7,0.8,5,1175.48,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655974307_1_WS_S,Westerschelde,NA,2022-06-23 10:33:47,14.82,0.035,423,4,0.8,5,1347.16,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655976322_1_WS_S,Westerschelde,NA,2022-06-23 11:07:22,17.79,0.035,510,4.5,0.7,5,1869.55,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655977445_1_WS_S,Westerschelde,NA,2022-06-23 11:26:05,17.36,0.034,507,4.1,0.7,5,1682.91,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655978568_1_WS_S,Westerschelde,NA,2022-06-23 11:44:48,16.92,0.033,505,4.2,0.7,5,1702.36,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655979691_1_WS_S,Westerschelde,NA,2022-06-23 12:03:31,19.18,0.037,516,4.6,0.7,5,1982.74,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655980814_1_WS_S,Westerschelde,NA,2022-06-23 12:22:14,21.71,0.036,596,5.1,0.7,5,2259.21,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655981937_1_WS_S,Westerschelde,NA,2022-06-23 12:40:57,21.22,0.035,607,7.7,0.7,5,3493.6,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655804306_1_WS_S,Westerschelde,5,2022-06-21 11:20:26,17.52,0.036,488,7.5,1.8,5,1171.53,60316,382778,8.04,3.49,22.45,19.41,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655805429_1_WS_S,Westerschelde,5,2022-06-21 11:39:09,19.49,0.037,531,7.2,1.8,5,1126.95,60670,379639,8.23,2.93,22.11,19.42,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655806552_1_WS_S,Westerschelde,5,2022-06-21 11:57:52,16.66,0.036,468,6.9,1.8,5,1051.85,61963,376987,8.02,3.28,20.58,19.6,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655807742_1_WS_S,Westerschelde,5,2022-06-21 12:17:42,15.84,0.034,463,6.2,1.9,5,855.15,64681,376204,8.97,2.56,18.99,19.72,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655808865_1_WS_S,Westerschelde,5,2022-06-21 12:36:25,16.4,0.034,475,5.8,1.9,5,780.17,67251,376353,9.43,2.21,18.34,19.8,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655809988_1_WS_S,Westerschelde,6,2022-06-21 12:55:08,14.19,0.033,428,5.4,3.1,5,420.3,70339,377748,19.44,2.47,17.92,19.73,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1655811111_1_WS_S,Westerschelde,7a,2022-06-21 13:13:51,13.5,0.03,457,4.2,2.4,5,385.83,73002,377706,13.41,1.5,14.58,20.2,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1654578235_1_WS_S,Westerschelde,1,2022-06-07 06:45:55,9.12,0.034,265,4.2,2.3,5,359.59,31793,382333,12.29,2.61,30.5,16.49,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1654579407_1_WS_S,Westerschelde,1,2022-06-07 07:05:27,10.65,0.04,266,5.1,2.3,5,474.68,31793,382333,12.29,2.61,30.5,16.49,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1654580240_1_WS_S,Westerschelde,1,2022-06-07 07:23:50,10.66,0.04,268,3.9,1.7,5,480.74,33212,382489,7.25,2.06,30.5,16.47,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1654581412_1_WS_S,Westerschelde,1,2022-06-07 07:38:52,12.25,0.039,317,5.4,3.9,5,303.91,36552,381015,26.14,3.12,30.21,16.53,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1654582218_1_WS_S,Westerschelde,3,2022-06-07 07:58:18,11.11,0.034,324,3.8,1.4,5,577.25,39637,377196,4.54,2.27,28.43,16.61,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1654583272_1_WS_S,Westerschelde,3,2022-06-07 08:11:22,11.97,0.034,349,3.5,1.2,5,604,42314,375315,3.52,2.2,26.72,16.86,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1654585012_1_WS_S,Westerschelde,3,2022-06-07 08:38:52,13.58,0.036,377,3.7,1.5,5,555.95,48852,374010,5.43,1.91,25.79,17.06,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1654586135_1_WS_S,Westerschelde,4,2022-06-07 08:57:35,14.4,0.035,413,3.8,1.7,5,503.83,52918,376385,7.64,2.34,25.29,17.06,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1654587258_1_WS_S,Westerschelde,4,2022-06-07 09:16:18,14.92,0.036,412,3.9,1.8,5,472.21,55561,379984,8.62,2.55,24.58,17.1,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653392491_1_WS_S,Westerschelde,4,2022-05-24 13:23:31,8.61,0.029,300,2.7,1.6,5,305.94,59533,384126,6.62,1.11,21.64,17.25,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653393614_1_WS_S,Westerschelde,5,2022-05-24 13:42:14,13.11,0.031,417,3.4,1.5,5,472.34,61015,381850,5.44,0.95,21.99,17.25,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653394737_1_WS_S,Westerschelde,5,2022-05-24 14:00:57,13.52,0.03,450,2.8,1.4,5,366.66,60740,379326,4.71,0.97,20.47,17.41,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653395860_1_WS_S,Westerschelde,5,2022-05-24 14:19:40,12.02,0.031,391,2.8,1.6,5,313.66,61561,377278,6.72,1.12,19.6,17.49,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653396983_1_WS_S,Westerschelde,5,2022-05-24 14:38:23,11.08,0.031,356,2.7,1.5,5,323.78,63795,376353,5.69,1.14,18.25,17.73,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653398106_1_WS_S,Westerschelde,5,2022-05-24 14:57:06,9.67,0.026,370,2.7,1.8,5,238.87,66087,376133,8.47,0.97,17.7,17.75,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653399229_1_WS_S,Westerschelde,5,2022-05-24 15:15:49,8.46,0.027,316,2.7,1.6,5,260.89,68407,376509,6.55,0.89,17.22,17.83,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653400352_1_WS_S,Westerschelde,6,2022-05-24 15:34:32,9.63,0.028,341,2.5,2,5,187.83,70440,377778,10.42,0.93,16.25,17.96,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653401474_1_WS_S,Westerschelde,6,2022-05-24 15:53:14,9.01,0.025,364,2.8,2.5,5,167.28,72591,378239,14.36,0.8,14.28,18.47,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653402597_1_WS_S,Westerschelde,7a,2022-05-24 16:11:57,8.06,0.023,343,2.2,2.1,5,138.11,73167,377479,10.62,0.79,13.33,18.6,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653403720_1_WS_S,Westerschelde,7a,2022-05-24 16:30:40,7.27,0.022,333,2.1,2.5,5,100.26,74991,374199,14.41,0.7,12.88,18.84,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653404843_1_WS_S,Westerschelde,0,2022-05-24 16:49:23,5.82,0.022,265,2.1,29.4,5,8.37,75855,373821,241.33,1.61,12.61,18.64,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653405966_1_WS_S,Westerschelde,0,2022-05-24 17:08:06,9.37,0.026,367,3,13,5,35.8,75872,373857,102.81,1.11,12.46,18.69,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653283879_1_WS_S,Westerschelde,1,2022-05-23 07:13:19,11.37,0.044,258,9.9,3.3,5,305.42,28260,381896,20.57,2.95,30.49,15.9,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653285002_1_WS_S,Westerschelde,1,2022-05-23 07:32:02,11.59,0.041,280,13,3.3,5,398.41,28260,381896,20.57,2.95,30.49,15.9,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653286125_1_WS_S,Westerschelde,1,2022-05-23 07:50:45,12.03,0.038,313,11.8,3.3,5,343.41,28260,381896,20.57,2.95,30.49,15.9,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653287248_1_WS_S,Westerschelde,1,2022-05-23 08:09:28,12.93,0.044,294,11.2,4.2,5,274.8,30996,382291,28.6,3.89,30.23,16,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653288371_1_WS_S,Westerschelde,1,2022-05-23 08:28:11,14.19,0.045,318,9,4.1,5,229.73,36126,381623,27.39,4.09,30.03,16.03,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653289566_1_WS_S,Westerschelde,3,2022-05-23 08:48:06,14.17,0.038,374,6.9,1.4,5,478.28,39393,377469,4.8,2.55,28.02,16.54,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653290689_1_WS_S,Westerschelde,3,2022-05-23 09:06:49,14.45,0.036,404,6.4,1.3,5,445.85,43535,374836,4.31,2.35,26.61,16.7,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653291929_1_WS_S,Westerschelde,3,2022-05-23 09:27:29,14.34,0.04,357,10.3,7,5,145.17,46263,374376,52.06,4.48,26.49,16.68,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653293111_1_WS_S,Westerschelde,3,2022-05-23 09:47:11,13.85,0.034,404,6.9,1.6,5,391.77,46193,374375,6.25,2.54,25.76,16.84,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653294234_1_WS_S,Westerschelde,3,2022-05-23 10:05:54,14.51,0.036,402,7.5,1.4,5,512.07,48942,374102,4.61,2.23,25.51,16.88,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653295357_1_WS_S,Westerschelde,4,2022-05-23 10:24:37,15.32,0.036,427,6.4,1.7,5,363.7,52728,376252,7.06,1.73,24.42,17.04,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653296480_1_WS_S,Westerschelde,4,2022-05-23 10:43:20,15.85,0.036,446,6.3,1.5,5,384.25,55304,379191,5.75,1.72,24.59,17.03,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653297762_1_WS_S,Westerschelde,4,2022-05-23 11:04:42,15.14,0.034,442,6.7,2.4,5,251.89,57177,383021,13.39,2.28,22.93,17.26,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1653298885_1_WS_S,Westerschelde,5,2022-05-23 11:23:25,15.37,0.038,406,6.3,1.6,5,368.71,59542,383920,6.56,1.73,22.77,17.27,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650874037_1_WS_S,Westerschelde,1,2022-04-25 09:49:17,6.4,0.042,150,22.9,2.1,5,1426.18,30529,382068,10.7,5.94,29.74,11.4,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650875160_1_WS_S,Westerschelde,1,2022-04-25 10:08:00,7.28,0.044,164,25.7,2.1,5,1639.16,30529,382068,10.7,5.94,29.74,11.4,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650876373_1_WS_S,Westerschelde,1,2022-04-25 10:28:13,8.89,0.036,249,11.7,2.1,5,747.66,30529,382068,10.7,5.94,29.74,11.4,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650878028_1_WS_S,Westerschelde,1,2022-04-25 10:55:48,9.75,0.039,248,11.5,2.1,5,793.67,30529,382068,10.7,5.94,29.74,11.4,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650879151_1_WS_S,Westerschelde,1,2022-04-25 11:14:31,9.95,0.04,249,11,2.1,5,774.35,30529,382068,10.7,5.94,29.74,11.4,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650880766_1_WS_S,Westerschelde,1,2022-04-25 11:41:26,10.75,0.037,286,10.2,2.1,5,723.4,30529,382068,10.7,5.94,29.74,11.4,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1650881889_1_WS_S,Westerschelde,NA,2022-04-25 12:00:09,11.12,0.04,278,9.8,NA,5,NA,NA,NA,NA,NA,NA,NA,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651120982_1_WS_S,Westerschelde,5,2022-04-28 06:25:02,9.4,0.033,287,4.1,2.5,5,312.07,60222,382557,14.16,1.9,18.28,12.4,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651122105_1_WS_S,Westerschelde,5,2022-04-28 06:43:45,9.62,0.03,322,3.4,2.5,5,244.21,60670,379947,14.62,1.79,17.16,12.44,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651123227_1_WS_S,Westerschelde,5,2022-04-28 07:02:27,9.36,0.03,310,3.4,2.7,5,227.86,61297,377558,15.72,1.6,16.52,12.42,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651124413_1_WS_S,Westerschelde,5,2022-04-28 07:22:13,8.93,0.03,302,2.9,2.6,5,192.6,63886,376341,14.91,1.31,15.05,12.59,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651125536_1_WS_S,Westerschelde,5,2022-04-28 07:40:56,8.96,0.026,349,2.7,3.2,5,140.14,66460,376260,19.72,1.24,13.89,12.76,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651126658_1_WS_S,Westerschelde,6,2022-04-28 07:59:38,8.22,0.026,318,2.7,4.1,5,101.99,69197,377110,27.46,1.19,13.04,12.92,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651127781_1_WS_S,Westerschelde,6,2022-04-28 08:18:21,7.99,0.023,353,2.4,4.8,5,69.26,72385,378323,33.97,1.06,11.06,13.12,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651128905_1_WS_S,Westerschelde,7a,2022-04-28 08:37:05,7.98,0.024,331,2.5,6.4,5,56.61,73779,375608,46.8,1.22,10.33,13.29,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651130028_1_WS_S,Westerschelde,0,2022-04-28 08:55:48,10.66,0.027,393,3.3,21.7,5,27.91,75798,374091,176.03,2.17,9.76,13.38,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1651131151_1_WS_S,Westerschelde,0,2022-04-28 09:14:31,7.7,0.02,387,2.4,8.8,5,38.83,75823,374068,67.1,1.27,9.45,13.39,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1649764902_1_WS_S,Westerschelde,5,2022-04-12 13:43:42,11.88,0.028,416,2.6,2.1,5,213.34,60327,382303,10.5,1.28,19.8,9.28,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1649766025_1_WS_S,Westerschelde,5,2022-04-12 14:02:25,10.24,0.027,376,2.8,2,5,223.11,60884,378384,9.67,1.09,18.64,9.33,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1649767215_1_WS_S,Westerschelde,5,2022-04-12 14:22:15,9.6,0.022,426,2.4,2.1,5,165.61,64155,376318,10.6,1.07,16.87,9.48,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1649768337_1_WS_S,Westerschelde,5,2022-04-12 14:40:57,9.55,0.022,438,2.3,1.9,5,153.17,67965,376524,9.27,0.99,14.7,9.82,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1649769460_1_WS_S,Westerschelde,6,2022-04-12 14:59:40,8.03,0.017,462,2.2,3.2,5,83.21,71125,378288,20.04,1.1,12.98,9.88,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1649770583_1_WS_S,Westerschelde,7a,2022-04-12 15:18:23,6.33,0.02,318,2,2.6,5,76.51,73385,376822,14.93,0.82,9.64,10.35,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648705689_1_WS_S,Westerschelde,5,2022-03-31 07:34:39,7.63,0.023,337,2.4,3,5,67.78,59710,383331,18.27,1.03,15.81,9.8,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648706863_1_WS_S,Westerschelde,5,2022-03-31 07:49:43,7.18,0.021,337,2.3,3,5,64.6,60234,382460,18.28,1,15.27,9.85,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648708087_1_WS_S,Westerschelde,5,2022-03-31 08:10:07,7.71,0.021,362,2.2,3.3,5,52.68,60697,379759,20.92,1.09,14.16,9.9,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648709210_1_WS_S,Westerschelde,5,2022-03-31 08:28:50,6.6,0.019,345,2.2,3.2,5,50.28,61360,377429,20.52,1.02,13.46,9.82,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648710333_1_WS_S,Westerschelde,5,2022-03-31 08:47:33,6.22,0.016,382,2,3.1,5,43.37,64126,376307,19.05,0.9,11.74,10.14,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648711455_1_WS_S,Westerschelde,5,2022-03-31 09:06:15,6.05,0.016,384,2,3.4,5,36.56,66685,376281,21.69,0.92,10.73,10.41,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648712579_1_WS_S,Westerschelde,6,2022-03-31 09:24:59,4.93,0.013,368,1.9,3.6,5,30.11,69394,377210,23.27,0.91,9.44,10.69,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648713701_1_WS_S,Westerschelde,6,2022-03-31 09:43:41,4.8,0.016,309,1.9,4.7,5,23.94,72512,378233,32.55,0.96,8.05,10.89,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648714824_1_WS_S,Westerschelde,7a,2022-03-31 10:02:24,4.27,0.014,296,1.9,5.1,5,20.45,73869,375424,36.34,0.94,7.23,11.06,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648715947_1_WS_S,Westerschelde,0,2022-03-31 10:21:07,3.9,0.015,263,1.9,7.8,5,12.53,75617,374164,59.3,1.12,6.72,11.11,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648549811_1_WS_S,Westerschelde,1,2022-03-29 12:18:11,13.44,0.035,383,6.3,2,5,347.22,29383,381984,10.4,2.56,28.83,9.22,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648550983_1_WS_S,Westerschelde,1,2022-03-29 12:31:43,12.17,0.039,315,7.4,4.9,5,168.5,32433,382044,34.82,3.52,28.46,9.22,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648552155_1_WS_S,Westerschelde,3,2022-03-29 12:51:15,13.4,0.038,349,4.7,3.7,5,139.55,37548,379636,24.23,2.54,27.31,9.26,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648553278_1_WS_S,Westerschelde,3,2022-03-29 13:09:58,11.88,0.035,342,3.9,2.8,5,142.35,41087,376112,17.04,1.68,24.25,9.38,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648554485_1_WS_S,Westerschelde,3,2022-03-29 13:30:05,10.82,0.033,328,3.2,3.8,5,81.73,45990,374131,25.12,1.63,23.35,9.36,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648555607_1_WS_S,Westerschelde,3,2022-03-29 13:48:47,10.62,0.031,341,3.1,3.6,5,78.66,50203,374620,23.62,1.53,22.91,9.38,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648556730_1_WS_S,Westerschelde,4,2022-03-29 14:07:30,11.41,0.032,361,3,3.5,5,78.05,52260,375886,23.08,1.39,22.56,9.41,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648557853_1_WS_S,Westerschelde,4,2022-03-29 14:26:13,11.47,0.031,368,2.8,3,5,85.18,55412,379513,18.12,1.35,22.01,9.44,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1648558976_1_WS_S,Westerschelde,4,2022-03-29 14:44:56,9.73,0.03,321,2.8,3.1,5,80.62,57780,383479,19.54,1.34,21.52,9.45,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1647311318_1_WS_S,Westerschelde,5,2022-03-15 03:10:38,6.2,0.021,292,2.1,2,5,59.52,59836,383876,9.88,0.8,17.23,7.59,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1647312581_1_WS_S,Westerschelde,5,2022-03-15 03:31:41,5.79,0.024,237,2.1,2.2,5,54.49,60650,380517,11.93,0.84,15.82,7.67,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1647313704_1_WS_S,Westerschelde,5,2022-03-15 03:50:24,4.97,0.025,199,2.2,2.3,5,50.38,61314,377565,12.76,0.93,14.38,7.77,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1647314827_1_WS_S,Westerschelde,5,2022-03-15 04:09:07,4.7,0.02,238,2.1,2.4,5,44.02,63911,376377,13.36,0.87,12.28,7.89,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1647315950_1_WS_S,Westerschelde,5,2022-03-15 04:27:50,4.53,0.02,225,2.1,2.3,5,47.07,66600,376289,12.33,0.86,11.54,7.97,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1647317073_1_WS_S,Westerschelde,6,2022-03-15 04:46:33,4.17,0.021,197,2.3,2.8,5,41.87,69654,377403,16.37,0.89,10.53,8.06,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1647318196_1_WS_S,Westerschelde,6,2022-03-15 05:05:16,4.69,0.02,236,2.4,4.4,5,27.75,72722,378123,30.17,1.09,8.46,8.33,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1646292121_1_WS_S,Westerschelde,5,2022-03-03 08:04:01,4.39,0.017,256,2.3,2.6,5,47.08,59860,382950,15,0.66,11.46,6.93,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1646293346_1_WS_S,Westerschelde,5,2022-03-03 08:24:26,2.55,0.019,132,2.4,3.2,5,38.5,60771,379092,19.96,0.69,9.87,7.05,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1646294469_1_WS_S,Westerschelde,5,2022-03-03 08:43:09,2.17,0.016,137,2.4,3.1,5,33.82,63061,376672,19.46,0.65,8.08,7.22,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1646295592_1_WS_S,Westerschelde,5,2022-03-03 09:01:52,4.24,0.02,214,2.5,4.8,5,29.45,66520,376330,33.49,0.77,6.73,7.49,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1646296715_1_WS_S,Westerschelde,6,2022-03-03 09:20:35,3.57,0.019,188,2.4,5.8,5,21.33,70190,377711,42.24,0.84,5.26,7.77,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
