uniqueId,gebied,Deelgebied,DateTimeAmsterdam,PBmax,alfaB,Ek,Chlorofyl,Kd,conversionEtoC,PrimaireProductie_MgC_m2_dag,X,Y,Troebelheid,ChlorofylFluorescentie,Saliniteit,Temperatuur,knmiStations,parReflectionCorrection
1629878286_1_OS_S,Oosterschelde,midden,2021-08-25 09:40:06,13.98,0.033,426,3.1,0.9,5,746.85,56222,400803,1,0.76,30.78,19.21,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1629880578_1_OS_S,Oosterschelde,oost,2021-08-25 10:22:48,18.71,0.037,503,2.6,0.9,5,729.72,67823,390248,0.35,0.54,30.5,19.32,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1629881597_1_OS_S,Oosterschelde,oost,2021-08-25 10:41:17,9.37,0.032,289,3.2,0.9,5,754.63,67823,390248,0.35,0.54,30.5,19.32,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1629882747_1_OS_S,Oosterschelde,oost,2021-08-25 11:00:27,13.38,0.038,349,2.6,0.9,5,720.65,67441,391779,0.35,0.52,30.49,19.35,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1629883588_1_OS_S,Oosterschelde,oost,2021-08-25 11:14:28,21.05,0.038,556,2.6,0.8,5,780.81,63891,393418,0.24,0.5,30.51,19.4,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1629885471_1_OS_S,Oosterschelde,midden,2021-08-25 11:39:51,13.47,0.041,325,2.6,0.9,5,652.86,56889,395648,0.51,0.52,30.66,19.38,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1629887815_1_OS_S,Oosterschelde,west,2021-08-25 12:23:25,24.89,0.035,712,3.1,0.9,5,877.49,48534,403207,0.77,0.52,31.31,19.26,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1629888785_1_OS_S,Oosterschelde,west,2021-08-25 12:38:05,15.42,0.039,395,3,0.9,5,752.67,44868,403371,0.82,0.5,31.49,19.28,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1629889958_1_OS_S,Oosterschelde,west,2021-08-25 12:54:38,15.79,0.038,420,3.2,0.9,5,869.55,40477,402852,0.68,0.52,31.61,19.42,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1631085452_1_OS_S,Oosterschelde,oost,2021-09-08 09:05:32,3.82,0.017,223,2.1,0.9,5,213.26,67669,391343,0.4,0.4,30.44,19.44,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1631089140_1_OS_S,Oosterschelde,midden,2021-09-08 10:07:00,4.62,0.021,220,2.3,0.9,5,251.96,53501,397409,1.06,0.35,30.59,19.22,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1631090084_1_OS_S,Oosterschelde,midden,2021-09-08 10:19:44,6.69,0.021,313,2.7,0.9,5,379.52,51937,400286,0.75,0.64,30.62,19.17,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1631092779_1_OS_S,Oosterschelde,west,2021-09-08 11:06:09,11.14,0.024,467,2.8,0.9,5,416.19,42224,403175,0.81,0.66,30.67,19.12,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1631094822_1_OS_S,Oosterschelde,west,2021-09-08 11:35:42,9.14,0.024,376,2.6,0.9,5,370.44,41516,403968,0.96,0.47,30.79,19.15,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1631096037_1_OS_S,Oosterschelde,west,2021-09-08 11:55:57,8.16,0.022,366,2.2,0.9,5,313.13,45690,405726,0.61,0.38,30.65,19.21,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1631097079_1_OS_S,Oosterschelde,west,2021-09-08 12:13:19,9.3,0.024,386,2.7,0.9,5,421.05,49617,406185,0.44,0.41,30.57,19.38,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1631098207_1_OS_S,Oosterschelde,midden,2021-09-08 12:33:37,7.43,0.022,337,2.1,0.8,5,300.42,50760,406098,0.29,0.25,30.57,19.57,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1631099424_1_OS_S,Oosterschelde,midden,2021-09-08 12:52:24,10.65,0.024,443,2.3,0.9,5,340.41,51585,405286,0.49,0.36,30.58,19.35,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1631100375_1_OS_S,Oosterschelde,midden,2021-09-08 13:09:45,8.1,0.022,363,2.3,0.9,5,360.47,55246,403339,0.45,0.25,30.57,19.33,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1631101395_1_OS_S,Oosterschelde,noord,2021-09-08 13:26:45,12.22,0.027,450,5.4,0.9,5,1035.86,58874,402204,0.45,1.68,30,19.45,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1631102564_1_OS_S,Oosterschelde,noord,2021-09-08 13:44:44,11.82,0.027,433,5.1,0.8,5,989.1,62405,403906,0.25,2.14,29.77,19.8,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1632208048_1_OS_S,Oosterschelde,noord,2021-09-21 08:49:28,6.52,0.03,220,4.2,0.8,5,553.18,65646,406917,0.28,1.4,29.35,18.64,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1632209171_1_OS_S,Oosterschelde,noord,2021-09-21 09:08:11,7.29,0.031,234,4.6,0.8,5,644.73,63058,404538,0.26,1.93,29.65,18.81,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1632210294_1_OS_S,Oosterschelde,noord,2021-09-21 09:26:54,6.8,0.029,230,4.2,0.9,5,538.59,58890,402353,0.82,1.47,30.02,18.88,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1632211352_1_OS_S,Oosterschelde,midden,2021-09-21 09:49:02,4.12,0.021,199,2.1,0.9,5,199.64,53533,403351,0.73,0.86,30.81,18.73,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1632212528_1_OS_S,Oosterschelde,midden,2021-09-21 10:04:08,7.21,0.027,268,2.5,0.9,5,307.94,50230,403482,0.66,0.85,31.05,18.89,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1632213651_1_OS_S,Oosterschelde,west,2021-09-21 10:22:51,7.65,0.024,321,2.3,0.9,5,276.25,45732,403465,0.75,0.59,31.25,18.85,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1632214888_1_OS_S,Oosterschelde,west,2021-09-21 10:43:28,7.69,0.026,294,2.3,0.9,5,277.02,40809,402934,0.39,0.55,31.34,18.86,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1632216756_1_OS_S,Oosterschelde,west,2021-09-21 11:14:36,8.19,0.024,345,2.5,0.9,5,314.21,43741,403388,0.43,0.7,31.24,18.88,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1632217588_1_OS_S,Oosterschelde,west,2021-09-21 11:32:58,5.79,0.023,255,2.3,0.9,5,258.86,48231,403312,0.45,0.55,31.12,18.88,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1632220280_1_OS_S,Oosterschelde,midden,2021-09-21 12:16:20,6.02,0.017,364,1.8,0.8,5,207.36,55813,395798,0.13,0.34,30.56,19.07,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1632221859_1_OS_S,Oosterschelde,oost,2021-09-21 12:41:09,6.23,0.018,337,1.8,0.8,5,205.88,61745,394067,0.07,0.38,30.44,19.09,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1634633068_1_OS_S,Oosterschelde,oost,2021-10-19 10:30:58,4.15,0.022,185,1.3,0.9,5,41.45,67859,390595,0.48,0.3,30.47,13.73,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1634634020_1_OS_S,Oosterschelde,oost,2021-10-19 10:46:50,6.69,0.02,331,1.3,0.9,5,49.21,65559,393280,0.33,0.31,30.44,13.71,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1634634960_1_OS_S,Oosterschelde,oost,2021-10-19 11:02:30,4.88,0.022,220,1.3,0.9,5,46.17,61771,394412,0.39,0.4,30.53,13.94,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1634635950_1_OS_S,Oosterschelde,midden,2021-10-19 11:19:00,7.37,0.018,418,1.1,0.9,5,35.92,57928,395914,0.88,0.28,30.83,14.24,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1634636876_1_OS_S,Oosterschelde,midden,2021-10-19 11:34:26,3.01,0.017,174,1,0.9,5,32.18,56316,399258,0.53,0.33,30.79,14.05,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1634637828_1_OS_S,Oosterschelde,noord,2021-10-19 11:50:18,3.92,0.022,179,1.3,0.9,5,48.2,58011,402081,0.6,0.36,30.66,14.19,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1634638775_1_OS_S,Oosterschelde,noord,2021-10-19 12:04:35,4.64,0.022,210,1.6,0.8,5,65.65,61924,403319,0.27,0.7,29.91,14.29,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1635755859_1_OS_S,Oosterschelde,oost,2021-11-01 09:22:39,3.5,0.02,174,1,0.9,5,34.68,59749,394747,0.91,0.32,30.55,12.46,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1635756914_1_OS_S,Oosterschelde,midden,2021-11-01 09:40:14,5.43,0.022,251,1,1,5,30.91,55624,395957,1.78,0.22,30.81,12.61,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1635757931_1_OS_S,Oosterschelde,midden,2021-11-01 09:58:41,3.07,0.014,215,1.2,1.1,5,33,52551,399122,2.16,0.32,31.12,12.78,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1635758898_1_OS_S,Oosterschelde,midden,2021-11-01 10:14:48,3.64,0.018,198,1,1.2,5,26.56,50438,402184,3.09,0.28,31.32,12.82,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1635759922_1_OS_S,Oosterschelde,west,2021-11-01 10:31:52,3.36,0.018,185,1,1,5,34.74,47089,403679,1.21,0.21,31.6,12.86,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1635760892_1_OS_S,Oosterschelde,west,2021-11-01 10:48:02,3.63,0.019,186,1.1,1.2,5,30.04,43515,403371,3.16,0.3,31.89,12.96,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1635761859_1_OS_S,Oosterschelde,west,2021-11-01 11:04:09,3.11,0.018,168,0.9,1.2,5,22.26,39960,402858,3.38,0.25,31.98,12.99,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1635762867_1_OS_S,Oosterschelde,west,2021-11-01 11:20:57,3.86,0.02,193,1.1,1.1,5,31.32,41677,403813,2.82,0.26,31.97,12.92,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1635763837_1_OS_S,Oosterschelde,west,2021-11-01 11:37:07,3.5,0.015,239,1,1.1,5,28.88,45806,405571,2.6,0.23,31.53,12.77,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1635764901_1_OS_S,Oosterschelde,midden,2021-11-01 11:53:21,4.09,0.021,190,1,1,5,30.97,50068,406021,1.87,0.19,31.21,12.72,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1635765964_1_OS_S,Oosterschelde,midden,2021-11-01 12:11:04,3.29,0.013,246,0.8,1,5,21.42,50739,405529,1.84,0.26,31.14,12.72,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1635767026_1_OS_S,Oosterschelde,midden,2021-11-01 12:28:46,3.95,0.017,234,0.9,1.1,5,24.99,51768,404786,2.1,0.26,31.1,12.7,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1635768090_1_OS_S,Oosterschelde,midden,2021-11-01 12:46:30,3.55,0.018,194,0.8,1,5,23.45,56021,403061,1.47,0.19,30.87,12.61,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1635769202_1_OS_S,Oosterschelde,noord,2021-11-01 13:05:02,4.05,0.019,211,0.8,0.9,5,25.73,60675,402594,0.7,0.21,30.34,12.51,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1638261500_1_OS_S,Oosterschelde,oost,2021-11-30 09:20:20,3.21,0.024,134,1.4,0.9,5,10.31,67657,391151,0.69,0.2,30.07,7.71,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1638262723_1_OS_S,Oosterschelde,oost,2021-11-30 09:40:43,2.72,0.019,144,1.2,0.9,5,7.45,64124,393380,0.73,0.18,30.22,8.29,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1638263837_1_OS_S,Oosterschelde,oost,2021-11-30 09:59:17,2.38,0.017,137,1.1,1,5,6.31,60484,394656,1.19,0.2,30.48,8.47,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1638266010_1_OS_S,Oosterschelde,midden,2021-11-30 10:37:00,2.67,0.016,164,1.1,1.3,5,4.05,53261,397989,4.34,0.27,30.94,8.9,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1638267895_1_OS_S,Oosterschelde,west,2021-11-30 11:08:25,3.33,0.02,168,1.2,1.4,5,4.93,48516,403177,5.15,0.31,31.28,9.27,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1638268949_1_OS_S,Oosterschelde,west,2021-11-30 11:25:59,3.9,0.02,194,1.2,1.4,5,5.18,47265,403385,4.97,0.27,31.32,9.23,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1638269975_1_OS_S,Oosterschelde,west,2021-11-30 11:44:35,3.7,0.021,174,1.5,1.6,5,5.93,39555,402745,6.79,0.3,31.41,9.22,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1638270946_1_OS_S,Oosterschelde,west,2021-11-30 12:00:46,3.44,0.019,177,1.4,1.7,5,5.02,42311,403243,7.69,0.33,31.31,9.11,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1638272099_1_OS_S,Oosterschelde,west,2021-11-30 12:16:59,3.48,0.018,196,1.2,1.3,5,4.73,46389,403550,4.47,0.24,31.36,9.29,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1638273248_1_OS_S,Oosterschelde,midden,2021-11-30 12:36:08,2.39,0.013,185,1,1.2,5,3.53,50992,403001,3.61,0.23,31.16,9.17,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1638274353_1_OS_S,Oosterschelde,midden,2021-11-30 12:56:03,5.74,0.015,374,0.9,1.1,5,3.72,55616,403086,2.44,0.2,30.8,8.88,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1638275333_1_OS_S,Oosterschelde,midden,2021-11-30 13:13:53,5.83,0.014,432,0.8,1,5,3.61,57648,402376,1.27,0.19,30.67,8.67,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1640676904_1_OS_S,Oosterschelde,oost,2021-12-28 08:17:04,1.69,0.011,157,0.8,1,5,5.58,67603,391549,1.17,0.22,30.13,5.59,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1640681113_1_OS_S,Oosterschelde,midden,2021-12-28 09:27:13,1.62,0.012,138,0.8,1.1,5,4.42,55180,402570,2.42,0.24,30.9,6.16,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1640684443_1_OS_S,Oosterschelde,midden,2021-12-28 10:22:43,2.67,0.012,230,0.8,1.1,5,4.42,50716,405329,2.24,0.15,31.18,6.34,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1640685566_1_OS_S,Oosterschelde,west,2021-12-28 10:41:26,1.36,0.007,186,0.8,1.1,5,3.39,47904,406545,2.54,0.23,31.33,6.38,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
