uniqueId,gebied,Deelgebied,DateTimeAmsterdam,PBmax,alfaB,Ek,Chlorofyl,Kd,conversionEtoC,PrimaireProductie_MgC_m2_dag,X,Y,Troebelheid,ChlorofylFluorescentie,Saliniteit,Temperatuur,knmiStations,parReflectionCorrection
1660121180_1_VM_S,VeerseMeer,west,2022-08-10 10:28:20,8.2,0.031,265,3,0.9,5,669.45,37424,393840,0.4,1.97,31.28,22.87,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660121868_1_VM_S,VeerseMeer,west,2022-08-10 10:45:48,10,0.034,290,4.3,0.9,5,1096.56,36682,395939,0.51,2.59,31.14,22.36,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660123145_1_VM_S,VeerseMeer,west,2022-08-10 11:02:35,9.89,0.039,254,5.9,0.9,5,1595.64,36119,396876,0.57,6.21,30.99,22.2,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1660125889_1_VM_S,VeerseMeer,west,2022-08-10 11:46:49,8.28,0.037,221,3.1,0.8,5,688.68,33865,398968,0.27,1.81,30.96,22,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1662368483_1_VM_S,VeerseMeer,west,2022-09-05 10:43:23,7.01,0.046,153,8.9,0.9,5,1277.08,33212,400451,0.7,4.71,31.08,21.64,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1662369605_1_VM_S,VeerseMeer,west,2022-09-05 11:02:05,10.03,0.038,260,10.7,0.9,5,1724.68,33530,399304,0.69,5.22,31.07,21.37,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1662371758_1_VM_S,VeerseMeer,west,2022-09-05 11:37:58,8.17,0.039,209,8.6,0.9,5,1404.43,35502,397422,0.35,4.12,31.17,21.5,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1662372930_1_VM_S,VeerseMeer,west,2022-09-05 11:57:30,9.01,0.04,224,6.8,0.9,5,1055,36328,396703,0.71,3.67,31.3,21.49,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1662374428_1_VM_S,VeerseMeer,west,2022-09-05 12:22:28,8.16,0.035,234,9.6,0.9,5,1431.86,37377,393875,0.6,4.46,31.44,21.34,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1662375600_1_VM_S,VeerseMeer,midden,2022-09-05 12:42:00,9.04,0.036,248,4.5,0.9,5,627.74,38613,394279,0.45,3.61,31.48,21.61,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1662376822_1_VM_S,VeerseMeer,midden,2022-09-05 13:02:22,11.99,0.042,286,10.6,0.9,5,1813.29,40016,395909,0.43,4.06,31.54,21.93,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1662378728_1_VM_S,VeerseMeer,midden,2022-09-05 13:34:08,9.18,0.04,230,7.3,0.9,5,1188.33,41778,397164,0.39,3.29,31.61,21.86,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1662380746_1_VM_S,VeerseMeer,midden,2022-09-05 14:07:46,10.37,0.036,291,6.7,0.8,5,1058.42,44420,396361,0.22,2.7,31.86,21.93,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1663750414_1_VM_S,VeerseMeer,oost,2022-09-21 10:35:34,5.61,0.018,305,2,0.9,5,202.39,46611,397047,0.4,0.92,30.91,16.38,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1663752111_1_VM_S,VeerseMeer,midden,2022-09-21 11:03:51,9.79,0.029,342,3.5,0.9,5,576.84,40859,396568,0.37,1.62,30.7,16.91,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1665395282_1_VM_S,VeerseMeer,west,2022-10-10 11:31:32,10.15,0.029,345,2.5,0.9,5,170.56,35558,397369,0.54,1.58,29.85,14.68,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1665396460_1_VM_S,VeerseMeer,west,2022-10-10 11:49:40,9.22,0.032,285,2.9,0.9,5,215.65,34522,398321,0.54,1.21,29.9,14.73,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1665483339_1_VM_S,VeerseMeer,midden,2022-10-11 11:57:39,9.45,0.025,376,2.2,0.9,5,251.01,40119,395977,0.46,1.41,29.71,14.54,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1665484339_1_VM_S,VeerseMeer,west,2022-10-11 12:18:49,6.98,0.022,310,2.7,0.9,5,302.74,37487,393833,0.71,2.55,29.81,14.64,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1667210396_1_VM_S,VeerseMeer,west,2022-10-31 10:41:56,5.14,0.028,186,2.9,0.9,5,135.33,35525,397396,0.31,1,29.31,14.53,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1667211660_1_VM_S,VeerseMeer,west,2022-10-31 11:03:00,5.08,0.03,169,2.8,0.9,5,127.26,34222,398549,0.33,0.89,29.27,14.56,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1667212715_1_VM_S,VeerseMeer,west,2022-10-31 11:22:05,5.25,0.03,174,2.5,0.9,5,118.92,33210,400106,0.36,0.73,29.25,14.71,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1667213803_1_VM_S,VeerseMeer,west,2022-10-31 11:40:13,6.1,0.021,286,1.9,0.8,5,74.32,33189,400122,0.28,0.77,29.25,14.71,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1667214852_1_VM_S,VeerseMeer,west,2022-10-31 11:57:42,5.06,0.022,224,2.4,0.9,5,99.83,35987,397108,0.39,0.95,29.11,14.71,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1667215901_1_VM_S,VeerseMeer,west,2022-10-31 12:15:11,5.23,0.024,214,2.1,0.9,5,88.96,37018,394463,0.36,0.98,29.44,14.61,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1667216721_1_VM_S,VeerseMeer,west,2022-10-31 12:33:21,6.18,0.027,229,2.8,0.9,5,132.61,37993,393875,0.32,1.33,29.5,14.61,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1667217893_1_VM_S,VeerseMeer,midden,2022-10-31 12:46:53,14.39,0.023,622,2.5,0.9,5,115.74,39377,395428,0.35,1.14,29.59,14.76,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1667218695_1_VM_S,VeerseMeer,midden,2022-10-31 13:06:15,6.17,0.025,244,2.2,0.9,5,101.92,39964,395922,0.35,0.96,29.55,14.7,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1667220427_1_VM_S,VeerseMeer,midden,2022-10-31 13:32:07,6.68,0.023,296,2.3,0.8,5,106.7,41645,397038,0.26,0.72,29.51,14.74,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1667221486_1_VM_S,VeerseMeer,midden,2022-10-31 13:48:16,6.06,0.02,304,2.4,0.9,5,98.72,42828,397281,0.39,1.1,29.51,14.73,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1667222412_1_VM_S,VeerseMeer,midden,2022-10-31 14:06:42,4.31,0.014,318,1.2,0.9,5,26.1,44735,396304,0.39,0.77,29.51,14.73,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1667223326_1_VM_S,VeerseMeer,oost,2022-10-31 14:20:26,7.73,0.023,342,2,0.9,5,75.44,46125,396850,0.42,0.71,29.56,14.69,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1669624453_1_VM_S,VeerseMeer,oost,2022-11-28 09:17:43,2.81,0.023,119,2,1.1,5,40.43,49115,395871,2.16,0.28,30.07,9.38,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1669625739_1_VM_S,VeerseMeer,oost,2022-11-28 09:37:39,2.83,0.012,228,1.3,0.9,5,16.38,47897,396772,1.11,0.73,24.52,7.97,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1669626785_1_VM_S,VeerseMeer,oost,2022-11-28 09:55:05,3.55,0.009,385,1.1,0.9,5,11.55,45390,396475,0.74,0.64,26.27,8.29,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1669627942_1_VM_S,VeerseMeer,midden,2022-11-28 10:14:22,2.44,0.003,738,1,1,5,3.67,43444,397057,1.19,0.69,25.56,8.21,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1669629174_1_VM_S,VeerseMeer,midden,2022-11-28 10:34:54,0.79,0.002,444,0.9,0.9,5,1.99,41765,397195,0.67,0.54,26.48,8.48,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1669632294_1_VM_S,VeerseMeer,midden,2022-11-28 11:26:54,2.03,0.015,134,1.5,0.9,5,22.37,38406,394188,0.5,0.46,27.81,8.85,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1669634673_1_VM_S,VeerseMeer,west,2022-11-28 12:06:33,2.46,0.022,113,1.8,0.9,5,33.3,36176,396836,0.53,0.62,27.17,8.54,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
1669635795_1_VM_S,VeerseMeer,west,2022-11-28 12:25:15,2.34,0.017,136,1.5,0.9,5,23.26,35055,397952,0.47,0.57,27.15,8.58,"Vlissingen, Wilhelminadorp, Westdorpe",0.94
