compartiment,date,Eopt,Kd,PBmax,alpha,chl_surface,turbidity,conversionEtoC,irradiance_J_cm2
6,2017-10-19,NA,NA,NA,NA,0.8790697674418605,31.409302325581397,NA,661
6,2017-11-28,NA,NA,NA,NA,0.8657317073170732,15.267124518536585,NA,255
6,2017-12-11,NA,NA,NA,NA,1.3191764705882354,47.242920536470585,NA,38
6,2018-01-08,NA,NA,NA,NA,1.8466,37.4964526316,NA,108
6,2018-01-22,NA,NA,NA,NA,2.326363636363636,67.1130622009091,NA,343
6,2018-02-05,NA,NA,NA,NA,2.37,67.77236230116279,NA,746
6,2018-02-20,NA,NA,NA,NA,2.9080434782608697,80.98909611,NA,476
6,2018-03-08,NA,NA,NA,NA,1.4713636363636364,88.26181818181819,NA,803
6,2018-04-04,NA,NA,NA,NA,1.3711111111111112,52.473333333333336,NA,1215
6,2018-04-19,NA,NA,NA,NA,1.204,54.519777777777776,NA,2245
6,2018-05-01,NA,NA,NA,NA,1.5659574468085107,79.12765957446808,NA,2325
6,2018-05-17,NA,NA,NA,NA,2.6095744680851065,28.41127659574468,NA,2539
6,2018-05-30,NA,NA,NA,NA,2.686875,31.342291666666664,NA,2032
6,2018-06-14,NA,NA,NA,NA,2.1079166666666667,23.189166666666665,NA,979
6,2018-06-28,NA,NA,NA,NA,1.5272727272727273,30.311363636363637,NA,2913
6,2018-07-09,NA,NA,NA,NA,2.6795555555555555,13.94,NA,2273
6,2018-07-26,NA,NA,NA,NA,1.26825,24.7855,NA,2511
6,2018-08-06,NA,NA,NA,NA,1.2375,24.8575,NA,2555
6,2018-08-20,NA,NA,NA,NA,2.100222222222222,17.723976608222223,NA,1040
6,2018-09-03,NA,NA,NA,NA,2.31,13.5846947368,NA,588
6,2018-09-17,NA,NA,NA,NA,3.0169565217391305,25.077116704782608,NA,1654
6,2018-10-15,NA,NA,NA,NA,2.1979166666666665,32.62083333333333,NA,998
6,2018-10-29,NA,NA,NA,NA,8.90566037735849,32.70079443886792,NA,206
6,2018-11-13,NA,NA,NA,NA,1.6978723404255318,32.738297872340425,NA,580
6,2019-06-11,NA,NA,NA,NA,14.620000000000001,16.128947365000002,NA,2751
6,2020-04-14,1720,2.8,13.2,0.02,2.8,16.78,5,1166
6,2020-04-28,1761,3.3499999999999996,12.19,0.03,3.2,21.275,5,490
6,2020-05-11,1453.5,2.8499999999999996,12.02,0.03,4.25,16.875,5,2720
6,2020-06-24,1645,2.5,18.3,0.03,4.1,14.02,5,2945
6,2020-07-07,1999,3.7,18.68,0.03,4.1,24.46,5,2507
6,2020-10-01,1123.5,2.8499999999999996,10.329999999999998,0.025,2.25,17.169999999999998,5,329
6,2020-10-15,1999,3.9,11.19,0.02,2.1,25.76,5,962
6,2020-10-26,1415.5,2.65,8.809999999999999,0.025,2.05,15.635,5,869
6,2021-03-30,593,8,3.4349999999999996,0.02,2,60.72,5,1901
6,2021-04-14,467,7.55,4.12,0.025,2.9,57.015,5,1834
6,2021-04-29,811,5.35,10.195,0.04,9.85,38.16,5,1356
6,2021-05-11,1578,2.7,15.6,0.04,9.1,15.92,5,1795
6,2021-05-26,1108,3.5,12.22,0.04,10.2,22.71,5,2479
6,2021-06-10,902,1.9500000000000002,8.375,0.03,4,9.45,5,2428
6,2021-07-06,1126,1.9,7.77,0.02,2.5,8.82,5,1840
6,2021-08-02,1101,1.8,8.73,0.03,3,8.4,5,2000
6,2021-08-17,1205,3,11.08,0.025,3.05,18.509999999999998,5,388
6,2021-09-13,1788,2.8,11.64,0.03,2.6,17.16,5,1530
6,2021-09-29,659,2.2,5.29,0.01,1.6,11.64,5,928
6,2021-10-11,631,3.5,5.4,0.02,1.7,22.69,5,728
6,2021-10-25,1008,2.8,4.47,0.015,1.55,16.89,5,388
6,2021-12-07,449,13.75,3.87,0.02,2.1500000000000004,108.975,5,262
6,2022-02-17,702,3.6,3.18,0.01,2.1,23.56,5,847
6,2022-03-03,1999,5.8,3.57,0.02,2.4,42.24,5,1272
6,2022-03-15,519.5,3.6,4.43,0.02,2.3499999999999996,23.270000000000003,5,742
6,2022-03-31,700,4.15,4.865,0.015,1.9,27.909999999999997,5,1153
6,2022-04-12,807,3.2,8.03,0.02,2.2,20.04,5,1835
6,2022-04-28,1163,4.449999999999999,8.105,0.025,2.55,30.715,5,2240
6,2022-05-24,1218,2.25,9.32,0.025,2.65,12.39,5,1938
6,2022-06-21,1093,3.1,14.19,0.03,5.4,19.44,5,2345
6,2022-07-06,1166,2.8,11.98,0.03,3,16.66,5,2417
6,2022-07-20,883,2.7,11.08,0.02,2.6,15.88,5,1073
6,2022-08-04,1067,2,12.69,0.03,2.9,9.65,5,2049
6,2022-08-16,1834,2.1,12.44,0.03,2.7,10.72,5,1247
6,2022-08-30,1721,4.3,15.11,0.03,2.7,29.75,5,1616
6,2022-09-14,1678,5.8,11.41,0.02,2.2,41.97,5,380
6,2022-09-27,926,3.8,9.22,0.02,2.2,25.29,5,1007
6,2022-10-13,606,4.3,6.34,0.02,1.9,29.55,5,387
6,2022-11-09,615,5,5.37,0.02,1.7,35.2,5,510
6,2022-12-08,1821,6.6,6.84,0,0.9,48.99,5,194
6,2023-01-05,1418,4.7,4.535,0.02,2.05,33.14,5,196
6,2023-01-17,1999,6.2,4.97,0.02,2.7,45.24,5,485
6,2023-01-31,407,3.2,3.92,0.02,2.3,20.08,5,384
6,2023-03-01,654,2.8,5.67,0.01,1.9,17.06,5,1299
6,2023-03-14,620,6.2,5.82,0.01,2.2,45.11,5,636
6,2023-04-13,603,3.4,5.36,0.01,2.1,22.05,5,2027
6,2023-05-10,973,5.5,7.92,0.03,3,39.65,5,1605
6,2023-06-06,1564,1.8,10.07,0.04,3.7,8.62,5,2916
6,2023-07-05,883,1.3,10.48,0.03,3.7,4.47,5,2536
6,2023-07-18,1464,2.5,10.75,0.02,1.9,14.4,5,2610
6,2023-08-02,790,1.6,9.39,0.03,2.9,7.02,5,1377
6,2023-08-15,1323,3.6,11.04,0.03,2.6,23.33,5,1953
6,2023-08-31,854.5,1.8,10.145,0.03,3.5,8.345,5,1367
6,2023-11-21,1319,5.9,5,0.02,2.7,42.93,5,431
6,2024-01-30,1999,6.1,5.56,0.02,2.9,44.97,5,151
6,2024-02-27,547,7.5,4.18,0.02,3.8,56.33,5,1156
6,2024-03-12,532,9.8,3.4,0.03,4.5,76.16,5,448
6,2024-04-23,686,5.5,2.3,0.01,1.7,39.18,5,2022
6,2024-05-22,498,3.2,3.28,0.01,1.9,20.47,5,1111
6,2024-06-18,849,3.9,5.23,0.02,2.4,26.16,5,661
6,2024-07-04,723,3.2,7.17,0.03,3.8,19.96,5,2822
6,2024-07-16,1999,0.8,6.71,0.02,1.9,0,5,1405
6,2024-08-27,603,2.2,8.39,0.02,2.4,11.56,5,2114
6,2024-09-10,625,4.9,6.54,0.02,2.3,34.63,5,489
6,2024-09-25,1139,2.5,10.19,0.03,2.7,13.86,5,848
6,2024-10-08,729,4.3,5.59,0.02,1.8,29.47,5,968
6,2024-10-21,1441,3.5,7.48,0.02,2.1,22.42,5,254
6,2024-11-26,1653,3.2,3.11,0.02,1.8,19.72,5,249
6,2024-12-04,1329,5.6,1.82,0.01,1.5,40.22,5,241
7,2009-01-14,530.513462015399,8.427,2.56931788374153,0.0100518600287249,3,NA,NA,188
7,2009-02-11,539.469933355401,6.182,2.50286463673029,0.0107111582834015,3.165,NA,NA,591
7,2009-03-04,539.449033635132,1.882,4.84334903707725,0.0139930681003001,4.23,NA,NA,322
7,2009-03-25,583.178421707352,3.632,6.13582170362682,0.0202303507164217,22.518,NA,NA,1174
7,2009-05-27,553.273306012424,3.76,6.12601203850204,0.0165786865571857,4.67,NA,NA,1190
7,2009-06-24,557.024961802286,3.959,9.35292398731037,0.0233988038359427,3.671,NA,NA,2917
7,2009-07-08,624.920841730988,3.697,10.852594727092,0.0245668040777593,3.41,NA,NA,1550
7,2009-08-26,658.48065842825,2.969,10.3988144275799,0.0188007803269514,3.504,NA,NA,1481
7,2009-09-23,629.255258279844,6.845,5.71197880282768,0.0135048907111612,4.314,NA,NA,388
7,2009-10-14,674.690020834917,2.3,9.69125258311185,0.025705468841429,2.254,NA,NA,1155
7,2009-11-18,503.829996150885,3.332,5.78397169122551,0.0217224156457941,2.306,NA,NA,222
7,2009-12-09,590.332347803786,7.698,4.29578668754628,0.00746099996267192,5.82,NA,NA,105
7,2010-01-13,669.436292754874,6.09,4.13994097330453,0.0122423691464047,4.331,NA,NA,162
7,2010-02-17,821.81319420831,20.171,3.08895146129476,0.00989482476379931,6.132,NA,NA,458
7,2010-03-17,554.055867578911,6.024,4.26739525746657,0.0115391584808771,8.573,NA,NA,1167
7,2010-06-09,575.650354660909,2.192,7.31153357854211,0.0259317053720765,5.514,NA,NA,1010
7,2010-06-23,630.78552979678,3.581,7.97682183768683,0.031477759806974,6.326,NA,NA,2910
7,2010-07-14,797.228721347732,5.526,10.4281520333743,0.0313542819132701,5.381,NA,NA,1578
7,2010-07-28,724.012663855288,4.247,11.488071966804,0.0358728951236339,3.269,NA,NA,2286
7,2010-08-25,621.420509737624,8.575,8.02125128636114,0.0285495997637894,2.793,NA,NA,1211
7,2010-09-08,912.600421319476,7.395,9.53271056317265,0.0395717114674477,2.508,NA,NA,418
7,2010-09-22,511.992293729153,2.438,7.94663981867469,0.0361542529043776,2.156,NA,NA,1517
7,2010-10-13,477.668153621402,4.736,7.86464500029235,0.0364783745834583,3.103,NA,NA,350
7,2010-11-18,530.524825641847,2.604,5.74642826329359,0.0315714821823755,3.284,NA,NA,182
7,2010-12-15,442.946405414077,2.731,4.11715894901714,0.024122121128405,2.871,NA,NA,202
7,2011-01-12,457.774196643184,2.599,3.14266923910844,0.0226351220999282,1.674,NA,NA,52
7,2011-02-09,435.277716869787,10.806,3.87988938948383,0.0234320309851835,2.531,NA,NA,305
7,2011-03-02,502.248614841736,4.041,4.21095285222751,0.0244163567217262,7.998,NA,NA,1207
7,2011-03-16,582.268768614412,8.92,6.56791544388894,0.0238822972847758,14.901,NA,NA,1290
7,2011-05-11,489.569814636311,14.902,7.08011856024796,0.02777991436642,7.453,NA,NA,2638
7,2011-05-25,491.864220601889,5.555,8.33433498858561,0.0297943983192314,6.387,NA,NA,2818
7,2011-06-08,591.044242479172,2.703,6.89978968753976,0.0210804751607063,9.581,NA,NA,2436
7,2011-06-22,649.365874494592,30.106,7.06652336944637,0.0239114539451807,5.607,NA,NA,1318
7,2011-07-06,540.745294881137,6.648,9.28873852002829,0.0288031053559414,5.249,NA,NA,2092
7,2011-07-20,619.462986250779,6.514,8.64444770172994,0.0290664081040567,4.28,NA,NA,1517
7,2011-08-18,499.687922908233,6.021,7.91085093983937,0.027688643092332,3.726,NA,NA,1063
7,2011-08-31,628.033962764384,10.839,6.88390549256298,0.0264476719276085,3.508,NA,NA,729
7,2011-09-14,539.928807644172,6.329,5.4658322663715,0.0204661595251028,4.163,NA,NA,1740
7,2011-09-28,528.256319661311,10.67,8.00154204656811,0.0276759945629008,2.451,NA,NA,1396
7,2011-10-12,556.932697878428,5.208,4.99304947959201,0.0195801451836488,3.57,NA,NA,235
7,2011-11-23,414.69722852405,3.806,4.465705805758,0.0367706492265897,2.2722,NA,NA,406
7,2011-12-14,324.413811347807,18.096,3.19827445631771,0.0243843609751565,2.46629,NA,NA,94
7,2012-01-18,489.914906097053,6.086,4.75115309629217,0.0226175496535203,2.8122,NA,NA,119
7,2012-02-08,346.09147608122,6.086,2.88390429726118,0.0195030271963254,2.297143,NA,NA,362
7,2012-03-21,364.366428999503,5.896,5.79709643641856,0.0309809905886496,3.618727,NA,NA,1599
7,2012-04-04,366.530640823877,6.157,5.13598669641343,0.0229117978747821,17.773286,NA,NA,966
7,2012-06-20,494.870670195947,5.189,6.94694923638006,0.0245263247429768,3.327,NA,NA,2605
7,2012-07-04,515.905926095695,2.643,9.78879527857636,0.0362332998278806,2.588,NA,NA,2168
7,2012-08-08,400.164992060141,5.961,9.64185859256024,0.0380372280416641,2.98,NA,NA,1300
7,2012-08-29,582.15636182327,2.517,11.3326353631789,0.0438745721772211,2.565,NA,NA,1776
7,2012-09-12,485.207177909181,2.828,10.494364101912,0.0432199784638113,2.616,NA,NA,1458
7,2012-09-26,533.425033956443,7.183,7.46275026658826,0.0335090618108978,2.901,NA,NA,1211
7,2012-10-24,462.389505423607,4.247,5.59815745277049,0.0293336317338148,3.005,NA,NA,561
7,2012-11-14,354.521014047388,3.71,3.43707639874408,0.0227828305502544,2.32,NA,NA,582
7,2012-12-12,465.523049025901,4.12,3.26120874334258,0.0219035584982262,2.894,NA,NA,387
7,2013-01-16,334.854048167378,6.59,1.73677306967748,0.0111516673646775,5.187,NA,NA,497
7,2013-02-06,315.241422991005,3.069,2.50742803239611,0.0129802327863593,2.356,NA,NA,617
7,2013-03-06,365.831295875283,6.595,1.99518253734804,0.011199404728139,3.849,NA,NA,790
7,2013-03-27,366.883846899889,4.673,2.39409499948378,0.0141836542408576,3.74358,NA,NA,1760
7,2013-04-10,319.170182152781,6.086,4.24304279672953,0.0211984331040257,4.70085,NA,NA,1008
7,2013-04-25,405.751584889451,3.087,5.96326724866929,0.0246366531324918,15.4302,NA,NA,1979
7,2013-06-05,574.804713996741,5.733,7.69512091928716,0.0313307889748528,17.5635,NA,NA,2940
7,2013-06-19,381.572752322024,4.839,6.55800785173544,0.0352188442296624,5.0134,NA,NA,1225
7,2013-07-03,424.966441309243,3.403,7.32525627159249,0.04403443320116,3.0826,NA,NA,875
7,2013-07-17,495.62125621182,7.641,6.69629540673798,0.0266885829567469,4.1088,NA,NA,2129
7,2013-08-07,464.895921877023,5.076,8.246355189878,0.0403676164466893,3.0693,NA,NA,449
7,2013-09-04,314.478086814987,5.097,7.06014493572709,0.0481492311005622,2.2299,NA,NA,1889
7,2013-09-18,351.886343003857,1.566,6.68103204814251,0.0425381693037012,2.21199,NA,NA,712
7,2013-11-06,450.309715435004,8.92,3.76205539927251,0.0176843480518091,3.7104,NA,NA,147
7,2013-12-04,366.158692238538,5.603,3.46156235339401,0.0131696591472404,3.046,NA,NA,97
7,2016-05-03,NA,NA,NA,NA,0.9141914893617021,31.35665173574468,NA,2710
7,2016-05-31,NA,NA,NA,NA,1.2460754716981133,22.91118172792453,NA,1178
7,2016-06-14,NA,NA,NA,NA,1.0211886792452831,13.793048659433962,NA,1362
7,2016-06-27,NA,NA,NA,NA,1.2078653846153846,176.37168016153845,NA,1246
7,2016-07-14,NA,NA,NA,NA,1.4189795918367347,16.16938775510204,NA,2271
7,2016-07-26,NA,NA,NA,NA,7.9195,14.993157895,NA,2218
7,2016-08-08,NA,NA,NA,NA,1.3424074074074075,12.202319688148147,NA,2264
7,2016-08-23,NA,NA,NA,NA,1.7756451612903226,51.5158064516129,NA,2198
7,2016-09-06,NA,NA,NA,NA,1.334704918032787,24.717126833442624,NA,1095
7,2016-09-21,NA,NA,NA,NA,1.3801764705882353,51.491501547941176,NA,1586
7,2016-10-04,NA,NA,NA,NA,1.1699152542372881,26.56214094559322,NA,609
7,2016-10-19,NA,NA,NA,NA,33.231914893617024,-64.95106382978723,NA,263
7,2016-11-02,NA,NA,NA,NA,1.0043064516129032,23.317025561290322,NA,565
7,2016-11-15,NA,NA,NA,NA,1.4445238095238095,90.51178780285714,NA,87
7,2016-12-01,NA,NA,NA,NA,0.8685714285714285,34.7869387755102,NA,156
7,2017-01-12,NA,NA,NA,NA,1.8433333333333333,77.72356725155555,NA,250
7,2017-02-06,NA,NA,NA,NA,5.354,63.99341228066667,NA,218
7,2017-02-20,NA,NA,NA,NA,4.730408163265307,25.42338345857143,NA,257
7,2017-03-07,NA,NA,NA,NA,0.9418181818181819,69.36181818181818,NA,1014
7,2017-03-20,NA,NA,NA,NA,1.8396610169491525,23.665611061525425,NA,326
7,2017-04-18,NA,NA,NA,NA,3.9102,23.2358736842,NA,1796
7,2017-05-01,NA,NA,NA,NA,6.3625454545454545,55.387416268,NA,1174
7,2017-05-16,NA,NA,NA,NA,6.283148148148149,17.51779727111111,NA,1842
7,2017-05-30,NA,NA,NA,NA,3.629298245614035,22.060637119122806,NA,1421
7,2017-06-13,NA,NA,NA,NA,5.223333333333333,21.381661506666667,NA,2749
7,2017-06-27,NA,NA,NA,NA,10.648333333333333,50.53800637969697,NA,1627
7,2017-07-11,NA,NA,NA,NA,2.4066985645933014,20.143089901770335,NA,1335
7,2017-08-08,NA,NA,NA,NA,5.401111111111111,13.57199805074074,NA,546
7,2017-08-22,NA,NA,NA,NA,5.174905660377359,35.498103276981134,NA,2039
7,2017-09-06,NA,NA,NA,NA,0.8498148148148148,15.465185185185184,NA,1216
7,2017-09-21,NA,NA,NA,NA,1.391641791044776,51.90089552238806,NA,1355
7,2017-10-03,NA,NA,NA,NA,0.8452777777777778,12.788333333333334,NA,1165
7,2017-10-19,NA,NA,NA,NA,0.9608695652173913,33.31086956521739,NA,661
7,2017-11-28,NA,NA,NA,NA,0.828595238095238,11.53515037595238,NA,255
7,2017-12-11,NA,NA,NA,NA,1.4050535714285715,57.762575187857145,NA,38
7,2018-01-08,NA,NA,NA,NA,2.4085483870967743,41.33241935483871,NA,108
7,2018-01-22,NA,NA,NA,NA,2.759795918367347,41.94195488734694,NA,343
7,2018-02-05,NA,NA,NA,NA,2.440377358490566,87.25076464754717,NA,746
7,2018-02-20,NA,NA,NA,NA,2.0988235294117645,75.14045407627451,NA,476
7,2018-03-08,NA,NA,NA,NA,1.5063934426229508,93.67491803278689,NA,803
7,2018-04-04,NA,NA,NA,NA,1.4469387755102041,55.844897959183676,NA,1215
7,2018-04-19,NA,NA,NA,NA,1.0918867924528302,47.26433962264151,NA,2245
7,2018-05-01,NA,NA,NA,NA,1.665625,91.915625,NA,2325
7,2018-05-17,NA,NA,NA,NA,2.576530612244898,26.27387755102041,NA,2539
7,2018-05-30,NA,NA,NA,NA,2.7320967741935482,35.43016129032258,NA,2032
7,2018-06-14,NA,NA,NA,NA,2.0071666666666665,22.839,NA,979
7,2018-06-28,NA,NA,NA,NA,1.2826086956521738,29.919565217391305,NA,2913
7,2018-07-09,NA,NA,NA,NA,2.6484782608695654,16.636304347826087,NA,2273
7,2018-07-26,NA,NA,NA,NA,1.226046511627907,29.59860465116279,NA,2511
7,2018-08-06,NA,NA,NA,NA,1.1357142857142857,29.31904761904762,NA,2555
7,2018-08-20,NA,NA,NA,NA,2.049923076923077,16.735375,NA,1040
7,2018-09-03,NA,NA,NA,NA,2.2701818181818183,14.850066985636364,NA,588
7,2018-09-17,NA,NA,NA,NA,2.7849056603773583,24.193147964339623,NA,1654
7,2018-10-15,NA,NA,NA,NA,2.0732142857142857,38.38392857142857,NA,998
7,2018-10-29,NA,NA,NA,NA,5.112727272727272,28.704114832545454,NA,206
7,2018-11-13,NA,NA,NA,NA,1.6315068493150686,30.427397260273974,NA,580
7,2019-06-11,NA,NA,NA,NA,14.36,13.16,NA,2751
7,2020-04-14,1999,2.7,11.79,0.02,2.6,16.28,5,1166
7,2020-04-28,1999,3,13.86,0.03,3.2,18.19,5,490
7,2020-06-24,1868.5,2.9,16.79,0.03,3.45,17.685,5,2945
7,2020-07-07,1999,2.7,18.55,0.03,3.6,15.92,5,2507
7,2020-10-26,1253,2.2,7.38,0.02,2,11.88,5,869
7,2021-03-30,434,13.8,3.51,0.02,2.2,109.48,5,1901
7,2021-04-14,505,13.3,4.01,0.02,2.8,105.2,5,1834
7,2021-04-29,941,7.1,10.93,0.04,9.3,52.96,5,1356
7,2021-05-11,1846.5,3.25,16.28,0.04,6.25,20.765,5,1795
7,2021-05-26,1310,4.1,13.36,0.04,10.1,27.58,5,2479
7,2021-07-06,1705,1.8,6.99,0.02,2.1,7.94,5,1840
7,2021-09-13,1293,2.6,9.39,0.02,2.3,15.04,5,1530
7,2021-09-29,734,1.4,3.39,0.01,1.3,5.16,5,928
7,2021-10-11,617,4.3,4.31,0.01,1.6,29.64,5,728
7,2021-10-25,1999,4.9,3.71,0.01,1.4,34.21,5,388
7,2022-03-03,273.5,8.5,2.475,0.02,2.8499999999999996,64.53,5,1272
7,2022-03-31,644,5.1,4.27,0.01,1.9,36.34,5,1153
7,2022-04-12,1421,2.6,6.33,0.02,2,14.93,5,1835
7,2022-04-28,1174,6.4,7.98,0.02,2.5,46.8,5,2240
7,2022-05-24,1381.5,2.3,7.665,0.02,2.1500000000000004,12.515,5,1938
7,2022-06-21,1196,2.4,13.5,0.03,4.2,13.41,5,2345
7,2022-07-06,1068,2.1,9.68,0.02,2.4,10.9,5,2417
7,2022-07-20,1999,2.5,11.06,0.02,2.1,14.44,5,1073
7,2022-08-04,1085,1.8,11.19,0.03,2.7,8.58,5,2049
7,2022-08-16,1746,3.1,12.46,0.03,2.6,19.44,5,1247
7,2022-09-27,717,2.5,6.52,0.01,1.7,14.29,5,1007
7,2022-10-13,1999,5,8.95,0.02,1.7,34.99,5,387
7,2022-11-09,783,5.8,5.13,0.01,1.6,41.67,5,510
7,2022-12-08,1368.6666666666667,6,12.993333333333334,0,0.8,43.79666666666667,5,194
7,2023-01-31,483,3.5,4.41,0.02,2.4,22.58,5,384
7,2023-03-01,1014,2.9,5.05,0.01,1.8,17.72,5,1299
7,2023-03-14,762,3.2,4.75,0.02,2.1,20.16,5,636
7,2023-04-13,820,2.2,5.3,0.01,2,11.99,5,2027
7,2023-05-10,853,3.7,7.5,0.02,2.7,24.05,5,1605
7,2023-06-06,915.5,2.4000000000000004,8.425,0.025,3,13.18,5,2916
7,2023-07-05,1055,3.5,11.17,0.026666666666666665,3.3,22.71333333333333,5,2536
7,2023-07-18,1497,3.1,10.79,0.02,2,19.3,5,2610
7,2023-08-02,934,1.85,9.870000000000001,0.03,2.9,8.739999999999998,5,1377
7,2023-08-15,1047,3.4,9.45,0.02,2.5,22.14,5,1953
7,2023-08-31,1150,1.8,10.5,0.03,3.1,8.55,5,1367
7,2023-11-21,543.5,4.550000000000001,4.305,0.02,2.8499999999999996,31.625,5,431
7,2024-01-30,1499,8.1,4.99,0.03,3,61.75,5,151
7,2024-03-12,478,11.15,3.4699999999999998,0.03,4.4,87.28,5,448
7,2024-04-23,492,6.3,2.23,0.01,1.8,46.48,5,2022
7,2024-05-22,1173.5,3.8,3.48,0.01,1.95,25.36,5,1111
7,2024-06-18,752,2.8,4.59,0.01,2.1,16.47,5,661
7,2024-07-04,1065,2.2,7.22,0.02,2.9,11.32,5,2822
7,2024-07-16,711,0.8,3.55,0.01,1.8,0,5,1405
7,2024-08-27,1112,2.9,8.8,0.02,2.4,17.48,5,2114
7,2024-09-10,724,3.5,5.74,0.02,1.9,22.84,5,489
7,2024-09-25,660.5,2.7,7.06,0.02,2.2,15.68,5,848
7,2024-10-08,771,4.3,5.14,0.01,1.7,29.69,5,968
7,2024-10-21,731.5,5,4.955,0.015,1.85,35.045,5,254
7,2024-11-26,234,2.9,1.41,0.01,1.7,17.68,5,249
7,2024-12-04,657.5,8,1.945,0.01,1.7,60.25,5,241
9,2009-08-26,648.274562117787,1.918,12.7230595090871,0.0242520787130734,2.445,NA,NA,1481
9,2009-09-23,556.677590579794,3.278,8.07050714861017,0.0193006294566822,2.882,NA,NA,388
9,2009-10-14,572.998609936375,20.831,7.47287408770621,0.0221071933114668,1.839,NA,NA,1155
9,2009-11-18,523.730850981483,6.802,8.66600660388776,0.0318984183437816,2.484,NA,NA,222
9,2009-12-09,588.799969792174,9.04,4.72266147910987,0.0108204302881495,6.041,NA,NA,105
9,2010-02-17,669.808732009784,5.969,3.33094627087834,0.0116196040957388,4.71,NA,NA,458
9,2010-03-17,512.796013281527,4.329,3.77928434368694,0.0116131867746983,6.592,NA,NA,1167
9,2010-06-09,576.594290957574,3.433,7.17347846466492,0.0205880855625069,5.95,NA,NA,1010
9,2010-06-23,648.341973624902,2.479,5.76820915790236,0.0218143242465896,6.069,NA,NA,2910
9,2010-07-14,805.780268976905,2.833,13.1125380379674,0.0369477040193659,3.617,NA,NA,1578
9,2010-07-28,773.669293190616,3.138,11.2216672713666,0.0320625374490243,2.855,NA,NA,2286
9,2010-08-25,562.032262847634,3.235,7.93388161378931,0.0253789940354552,2.817,NA,NA,1211
9,2010-09-08,712.824001173502,3.132,9.20768609796537,0.0336215244649433,2.174,NA,NA,418
9,2010-09-22,418.027394930383,6.125,8.8059542947727,0.0386577595272858,1.648,NA,NA,1517
9,2010-10-13,438.935537214621,3.12,7.38990566569885,0.0368633315548641,2.545,NA,NA,350
9,2010-12-15,467.616982033904,3.337,4.39594951983069,0.0263033439714521,2.079,NA,NA,202
9,2011-01-12,518.259886195446,3.509,2.02423612926722,0.0159816098985074,1.501,NA,NA,52
9,2011-02-09,405.638262489154,5.899,2.47228241972332,0.0142807302856955,3.195,NA,NA,305
9,2011-03-02,480.929424782915,2.293,3.56974765372993,0.0194079601147436,8.798,NA,NA,1207
9,2011-03-16,573.847554449023,8.92,4.20311115653547,0.0158904324820738,14.016,NA,NA,1290
9,2011-05-11,498.367971155989,1.706,6.51642307743417,0.0283593547839795,8.068,NA,NA,2638
9,2011-05-25,460.953537558828,13.689,6.26248247553203,0.0269897520627343,6.701,NA,NA,2818
9,2011-06-08,578.965858204458,16.143,6.99662942946614,0.0264464342771268,6.256,NA,NA,2436
9,2011-06-22,657.934427354981,9.027,4.86498326501003,0.0183467303523686,6.963,NA,NA,1318
9,2011-07-06,625.072882245389,5.154,8.52114655625981,0.027228657437629,4.253,NA,NA,2092
9,2011-07-20,675.66998033716,3.614,8.1617054303868,0.0304788973418305,3.733,NA,NA,1517
9,2011-08-18,511.987632891198,8.607,7.67266479187235,0.0280548947755324,3.432,NA,NA,1063
9,2011-08-31,566.15069730533,7.444,7.66955255685768,0.026405111067312,2.751,NA,NA,729
9,2011-09-14,507.480660166502,9.42,6.2730028097045,0.0268726325100239,2.94,NA,NA,1740
9,2011-09-28,485.453166448567,3.797,6.61597000381843,0.0267231327412108,2.577,NA,NA,1396
9,2011-10-12,501.27308676958,7.202,4.64284929267779,0.0169950280114395,4.15,NA,NA,235
9,2011-11-23,385.948254128989,15.323,4.78471194617032,0.0346654908329621,2.4572,NA,NA,406
9,2011-12-14,336.487449710202,3.602,2.68875837516484,0.0206225525917069,2.85233,NA,NA,94
9,2012-01-18,480.038183223646,6.086,4.47809015171527,0.0267626995066077,2.93,NA,NA,119
9,2012-02-08,295.527120702859,6.086,2.66156902086039,0.0204536993605743,1.905714,NA,NA,362
9,2012-03-21,345.582672583222,5.784,4.52137348325819,0.0253358642875969,2.985667,NA,NA,1599
9,2012-04-04,368.686855131891,2.529,7.13356811019394,0.0327154134191778,12.152127,NA,NA,966
9,2012-06-20,467.50708215119,4.501,9.04760052651978,0.0266629391112614,5.96,NA,NA,2605
9,2012-07-04,455.207677845341,2.374,7.49466865851914,0.0272843319423052,3.01,NA,NA,2168
9,2012-08-08,410.955358246091,3.221,9.11555874513295,0.0405211506205762,2.916,NA,NA,1300
9,2012-08-29,545.37359148157,2.134,8.80894289493884,0.0385924775392243,2.865,NA,NA,1776
9,2012-09-12,439.856450068861,2.447,8.29840993699318,0.0356120096619473,3.398,NA,NA,1458
9,2012-09-26,587.956900931936,3.454,5.07486684888937,0.0272244992525257,4.625,NA,NA,1211
9,2012-10-24,555.545197240873,2.971,5.72215210317259,0.0321716633863607,2.628,NA,NA,561
9,2012-11-14,412.179858106242,2.87,4.06785365142457,0.022845648908804,2.541,NA,NA,582
9,2012-12-12,389.478193920353,5.85,2.78646625606482,0.0136791124247049,3.878,NA,NA,387
9,2013-01-16,341.315958652639,6.04,2.35119690205916,0.0121092588643031,3.089,NA,NA,497
9,2013-02-06,322.104326103038,3.999,1.63063644217143,0.0120319247688286,1.983,NA,NA,617
