gebied;compartiment;datetime;X_RD;Y_RD;date_added;source;script;parameter;unit;method;value
Westerschelde;7a;2006-04-11T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;521.331803492542
Westerschelde;7a;2006-04-11T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;4.788
Westerschelde;7a;2006-04-11T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;2.64098172109393
Westerschelde;7a;2006-04-11T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.00648334255901453
Westerschelde;7a;2006-04-11T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;3.116
Westerschelde;7a;2006-04-11T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;37.179730518893656
Westerschelde;7a;2006-05-09T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;768.986952510063
Westerschelde;7a;2006-05-09T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;3.579
Westerschelde;7a;2006-05-09T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;6.17360150696206
Westerschelde;7a;2006-05-09T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.00964763812076313
Westerschelde;7a;2006-05-09T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;18.81
Westerschelde;7a;2006-05-09T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;801.6377199636427
Westerschelde;7a;2006-06-07T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;783.718633244719
Westerschelde;7a;2006-06-07T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;3.171
Westerschelde;7a;2006-06-07T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;5.82914831508573
Westerschelde;7a;2006-06-07T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0106387856306586
Westerschelde;7a;2006-06-07T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;14.62
Westerschelde;7a;2006-06-07T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;804.6673665000945
Westerschelde;7a;2006-08-15T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;715.198737922642
Westerschelde;7a;2006-08-15T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;2.784
Westerschelde;7a;2006-08-15T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;6.87364837754197
Westerschelde;7a;2006-08-15T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0139442668685065
Westerschelde;7a;2006-08-15T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;4.02
Westerschelde;7a;2006-08-15T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;132.32150439199992
Westerschelde;7a;2006-09-26T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;695.185686505312
Westerschelde;7a;2006-09-26T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;2.013
Westerschelde;7a;2006-09-26T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;6.59062499788839
Westerschelde;7a;2006-09-26T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0152416055373382
Westerschelde;7a;2006-09-26T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;2.44
Westerschelde;7a;2006-09-26T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;144.20542649094017
Westerschelde;7a;2006-11-14T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;478.418807617316
Westerschelde;7a;2006-11-14T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;1.376
Westerschelde;7a;2006-11-14T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;5.62175030969281
Westerschelde;7a;2006-11-14T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0180414503056692
Westerschelde;7a;2006-11-14T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;1.416
Westerschelde;7a;2006-11-14T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;35.803158738231474
Westerschelde;7a;2006-12-13T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;534.09035050202
Westerschelde;7a;2006-12-13T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;3.761
Westerschelde;7a;2006-12-13T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;2.46840838368796
Westerschelde;7a;2006-12-13T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.00783075230483886
Westerschelde;7a;2006-12-13T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;1.812
Westerschelde;7a;2006-12-13T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;4.959033327803746
Westerschelde;7a;2007-01-29T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;504.201589762526
Westerschelde;7a;2007-01-29T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;4.684
Westerschelde;7a;2007-01-29T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;2.23578425980945
Westerschelde;7a;2007-01-29T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.00876661084636402
Westerschelde;7a;2007-01-29T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;1.789
Westerschelde;7a;2007-01-29T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;5.798642425565143
Westerschelde;7a;2007-03-13T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;577.279094986566
Westerschelde;7a;2007-03-13T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;2.446
Westerschelde;7a;2007-03-13T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;4.19453850370754
Westerschelde;7a;2007-03-13T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0107190456361137
Westerschelde;7a;2007-03-13T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;2.194
Westerschelde;7a;2007-03-13T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;77.96686632566382
Westerschelde;7a;2007-04-11T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;614.618938760201
Westerschelde;7a;2007-04-11T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;2.14
Westerschelde;7a;2007-04-11T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;6.27501825729359
Westerschelde;7a;2007-04-11T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0149350882898249
Westerschelde;7a;2007-04-11T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;4.564
Westerschelde;7a;2007-04-11T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;289.1570281204789
Westerschelde;7a;2007-05-22T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;817.85107140387
Westerschelde;7a;2007-05-22T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;1.348
Westerschelde;7a;2007-05-22T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;6.42588871698676
Westerschelde;7a;2007-05-22T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0129525372064884
Westerschelde;7a;2007-05-22T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;16.131
Westerschelde;7a;2007-05-22T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;1252.7782744061003
Westerschelde;7a;2007-06-12T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;666.215554462938
Westerschelde;7a;2007-06-12T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;2.354
Westerschelde;7a;2007-06-12T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;8.593481071238
Westerschelde;7a;2007-06-12T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0209083547112041
Westerschelde;7a;2007-06-12T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;2.3638
Westerschelde;7a;2007-06-12T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;201.9643269624528
Westerschelde;7a;2007-07-09T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;735.266918180805
Westerschelde;7a;2007-07-09T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;2.552
Westerschelde;7a;2007-07-09T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;7.35777763169678
Westerschelde;7a;2007-07-09T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0228204011463273
Westerschelde;7a;2007-07-09T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;4.33
Westerschelde;7a;2007-07-09T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;327.7379405786657
Westerschelde;7a;2007-08-06T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;701.140517074022
Westerschelde;7a;2007-08-06T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;1.976
Westerschelde;7a;2007-08-06T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;8.64717050171232
Westerschelde;7a;2007-08-06T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0296361597685838
Westerschelde;7a;2007-08-06T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;4.484
Westerschelde;7a;2007-08-06T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;238.4521670926419
Westerschelde;7a;2007-10-15T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;603.39780428578
Westerschelde;7a;2007-10-15T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;2.272
Westerschelde;7a;2007-10-15T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;6.18550378586609
Westerschelde;7a;2007-10-15T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0279291346716217
Westerschelde;7a;2007-10-15T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;1.914
Westerschelde;7a;2007-10-15T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;72.05904835663087
Westerschelde;7a;2007-11-19T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;359.347017352322
Westerschelde;7a;2007-11-19T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;2.857
Westerschelde;7a;2007-11-19T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;3.5559233718714
Westerschelde;7a;2007-11-19T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0227656298513468
Westerschelde;7a;2007-11-19T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;1.549
Westerschelde;7a;2007-11-19T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;7.909468215095463
Westerschelde;7a;2007-12-17T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;476.990509960507
Westerschelde;7a;2007-12-17T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;2.716
Westerschelde;7a;2007-12-17T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;3.83260849284265
Westerschelde;7a;2007-12-17T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0191764882330271
Westerschelde;7a;2007-12-17T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;1.38
Westerschelde;7a;2007-12-17T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;12.036309654302991
Westerschelde;7a;2008-01-22T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;423.930620217604
Westerschelde;7a;2008-01-22T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;5.174
Westerschelde;7a;2008-01-22T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;2.79267242602008
Westerschelde;7a;2008-01-22T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0151916648989078
Westerschelde;7a;2008-01-22T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;2.16
Westerschelde;7a;2008-01-22T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;13.912963320238331
Westerschelde;7a;2008-02-20T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;493.697312751695
Westerschelde;7a;2008-02-20T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;7.617
Westerschelde;7a;2008-02-20T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;2.43606006763023
Westerschelde;7a;2008-02-20T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.010948574504242
Westerschelde;7a;2008-02-20T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;3.079
Westerschelde;7a;2008-02-20T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;15.821886376233984
Westerschelde;7a;2008-03-04T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;553.584716500138
Westerschelde;7a;2008-03-04T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;4.635
Westerschelde;7a;2008-03-04T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;5.44523469590173
Westerschelde;7a;2008-03-04T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0193777863362759
Westerschelde;7a;2008-03-04T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;chlfa;ug/l;scanfish;4.131
Westerschelde;7a;2008-03-04T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PP_depth_integrated;mgC_m2_d;calculated;86.99247823683653
Westerschelde;7a;2008-03-18T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Eopt_EP;µmol fotonen m-2 s-1;14C incubation;619.36814385162
Westerschelde;7a;2008-03-18T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;Kd;/m;scanfish;3.412
Westerschelde;7a;2008-03-18T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;PBmax_EP;mgC (mg chla)-1 h-1;14C incubation;5.23165869163035
Westerschelde;7a;2008-03-18T00:00:00Z;72738.94560720654;378789.8866679292;2026-06-10;NIOZ_karlien;load_niozkarlien_integrated_pp.Rmd;alfaB_EP;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1);14C incubation;0.0157671049450507
