gebied;compartiment;datetime;X_RD;Y_RD;date_added;source;script;parameter;value;method;unit
Westerschelde;NA;2010-04-28T12:45:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;5.33;scanfish;ug/l
Westerschelde;NA;2010-04-28T12:45:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;3.74910815032048;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2010-04-28T12:45:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0150951047269735;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2010-04-28T12:45:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;445.379679401626;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2010-04-28T12:45:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;9.148;scanfish;/m
Westerschelde;NA;2010-05-19T13:20:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2010-05-19T13:20:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;197;14C incubation;mg C/m2/d
Westerschelde;NA;2010-05-19T13:20:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2010-05-19T13:20:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;6.62;scanfish;ug/l
Westerschelde;NA;2010-05-19T13:20:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;4.41037845274085;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2010-05-19T13:20:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0230695087384789;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2010-05-19T13:20:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;404.06756985679;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2010-05-19T13:20:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;4.523;scanfish;/m
Westerschelde;NA;2010-06-09T12:13:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2010-06-09T12:13:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;1377;14C incubation;mg C/m2/d
Westerschelde;NA;2010-06-09T12:13:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2010-06-09T12:13:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;70.244;scanfish;ug/l
Westerschelde;NA;2010-06-09T12:13:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;7.67878135527093;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2010-06-09T12:13:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0147362053339443;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2010-06-09T12:13:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;581.471652440246;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2010-06-09T12:13:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;5.674;scanfish;/m
Westerschelde;NA;2010-06-23T12:30:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2010-06-23T12:30:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;552;14C incubation;mg C/m2/d
Westerschelde;NA;2010-06-23T12:30:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2010-06-23T12:30:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;41.688;scanfish;ug/l
Westerschelde;NA;2010-06-23T12:30:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;6.15000279846095;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2010-06-23T12:30:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0156508533653373;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2010-06-23T12:30:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;646.146363932666;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2010-06-23T12:30:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;10.499;scanfish;/m
Westerschelde;NA;2010-07-14T14:35:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2010-07-14T14:35:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;410;14C incubation;mg C/m2/d
Westerschelde;NA;2010-07-14T14:35:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2010-07-14T14:35:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;5.953;scanfish;ug/l
Westerschelde;NA;2010-07-14T14:35:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;24.5977495170549;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2010-07-14T14:35:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0450255037698085;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2010-07-14T14:35:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;1136.91046462694;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2010-07-14T14:35:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;4.212;scanfish;/m
Westerschelde;NA;2010-07-28T13:56:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2010-07-28T13:56:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;285;14C incubation;mg C/m2/d
Westerschelde;NA;2010-07-28T13:56:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2010-07-28T13:56:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;10.38;scanfish;ug/l
Westerschelde;NA;2010-07-28T13:56:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;10.738442153196;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2010-07-28T13:56:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0262630204312864;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2010-07-28T13:56:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;715.838787240508;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2010-07-28T13:56:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;7.358;scanfish;/m
Westerschelde;NA;2010-08-25T13:31:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2010-08-25T13:31:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;573;14C incubation;mg C/m2/d
Westerschelde;NA;2010-08-25T13:31:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2010-08-25T13:31:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;29.231;scanfish;ug/l
Westerschelde;NA;2010-08-25T13:31:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;7.73136347743373;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2010-08-25T13:31:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0178239987783068;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2010-08-25T13:31:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;613.175792260064;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2010-08-25T13:31:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;4.939;scanfish;/m
Westerschelde;NA;2010-09-08T12:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2010-09-08T12:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;339;14C incubation;mg C/m2/d
Westerschelde;NA;2010-09-08T12:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2010-09-08T12:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;19.477;scanfish;ug/l
Westerschelde;NA;2010-09-08T12:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;5.80447693952605;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2010-09-08T12:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0161785075239103;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2010-09-08T12:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;545.025659495135;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2010-09-08T12:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;6.099;scanfish;/m
Westerschelde;NA;2010-09-22T13:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2010-09-22T13:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;94;14C incubation;mg C/m2/d
Westerschelde;NA;2010-09-22T13:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2010-09-22T13:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;10.301;scanfish;ug/l
Westerschelde;NA;2010-09-22T13:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;6.56351576726196;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2010-09-22T13:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0212687976817137;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2010-09-22T13:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;554.401040414345;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2010-09-22T13:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;8.713;scanfish;/m
Westerschelde;NA;2010-10-13T14:03:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2010-10-13T14:03:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;112;14C incubation;mg C/m2/d
Westerschelde;NA;2010-10-13T14:03:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2010-10-13T14:03:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;11.416;scanfish;ug/l
Westerschelde;NA;2010-10-13T14:03:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;4.5988843425354196;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2010-10-13T14:03:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0161999486874977;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2010-10-13T14:03:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;526.710002167634;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2010-10-13T14:03:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;7.319;scanfish;/m
Westerschelde;NA;2010-11-18T11:32:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2010-11-18T11:32:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;13;14C incubation;mg C/m2/d
Westerschelde;NA;2010-11-18T11:32:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2010-11-18T11:32:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;6.49;scanfish;ug/l
Westerschelde;NA;2010-11-18T11:32:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;2.17577750273543;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2010-11-18T11:32:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0154383586095669;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2010-11-18T11:32:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;376.22841169329;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2010-11-18T11:32:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;11.538;scanfish;/m
Westerschelde;NA;2010-12-15T13:21:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2010-12-15T13:21:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;3;14C incubation;mg C/m2/d
Westerschelde;NA;2010-12-15T13:21:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2010-12-15T13:21:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;2.998;scanfish;ug/l
Westerschelde;NA;2010-12-15T13:21:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;0.729983108415384;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2010-12-15T13:21:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.00923909791256705;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2010-12-15T13:21:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;269.628895680554;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2010-12-15T13:21:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;6.619;scanfish;/m
Westerschelde;NA;2011-01-12T13:23:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2011-01-12T13:23:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;8;14C incubation;mg C/m2/d
Westerschelde;NA;2011-01-12T13:23:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2011-01-12T13:23:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;3.739;scanfish;ug/l
Westerschelde;NA;2011-01-12T13:23:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;1.07053683005142;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2011-01-12T13:23:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.013872466569748;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2011-01-12T13:23:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;404.636677541515;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2011-01-12T13:23:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;6.429;scanfish;/m
Westerschelde;NA;2011-02-09T13:28:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2011-02-09T13:28:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;7;14C incubation;mg C/m2/d
Westerschelde;NA;2011-02-09T13:28:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2011-02-09T13:28:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;3.625;scanfish;ug/l
Westerschelde;NA;2011-02-09T13:28:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;1.19136581755976;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2011-02-09T13:28:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.00984353865895597;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2011-02-09T13:28:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;299.740647156195;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2011-02-09T13:28:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;6.602;scanfish;/m
Westerschelde;NA;2011-03-02T12:57:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2011-03-02T12:57:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;3;14C incubation;mg C/m2/d
Westerschelde;NA;2011-03-02T12:57:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2011-03-02T12:57:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;5.056;scanfish;ug/l
Westerschelde;NA;2011-03-02T12:57:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;0.892120632740372;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2011-03-02T12:57:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.00963545051629363;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2011-03-02T12:57:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;348.705145210743;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2011-03-02T12:57:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;7.493;scanfish;/m
Westerschelde;NA;2011-03-16T13:14:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2011-03-16T13:14:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;21;14C incubation;mg C/m2/d
Westerschelde;NA;2011-03-16T13:14:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2011-03-16T13:14:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;6.052;scanfish;ug/l
Westerschelde;NA;2011-03-16T13:14:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;1.26139675637133;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2011-03-16T13:14:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.00707896019303246;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2011-03-16T13:14:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;490.029312500707;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2011-03-16T13:14:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;6.09;scanfish;/m
Westerschelde;NA;2011-04-06T13:34:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2011-04-06T13:34:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;24;14C incubation;mg C/m2/d
Westerschelde;NA;2011-04-06T13:34:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2011-04-06T13:34:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;2.651;scanfish;ug/l
Westerschelde;NA;2011-04-06T13:34:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;3.91109211214898;14C incubation;mgC (mg chla)-1 h-1
