X_RD;Y_RD;datetime;compartiment;parameter;value;gebied;source;license;method;date_added;script;unit
54982;378006;2017-06-12T17:38:00Z;4;perc_O2;95;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
54982;378006;2017-06-12T17:38:00Z;4;salinity;26.47526316;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
56114;381205;2017-06-12T17:54:00Z;4;chlfa;169.2;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
56114;381205;2017-06-12T17:54:00Z;4;turbidity;11.83210526;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
56114;381205;2017-06-12T17:54:00Z;4;O2;7.714736842;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
56114;381205;2017-06-12T17:54:00Z;4;perc_O2;94.84210526;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
56114;381205;2017-06-12T17:54:00Z;4;salinity;25.80315789;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
59263;383845;2017-06-12T18:11:00Z;5;chlfa;169.2;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
59263;383845;2017-06-12T18:11:00Z;5;turbidity;9.269;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
59263;383845;2017-06-12T18:11:00Z;5;O2;7.799;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
59263;383845;2017-06-12T18:11:00Z;5;perc_O2;95.6;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
59263;383845;2017-06-12T18:11:00Z;5;salinity;24.7;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
60925;382415;2017-06-13T07:20:00Z;5;chlfa;216.7;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
60925;382415;2017-06-13T07:20:00Z;5;turbidity;4.436315789;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
60925;382415;2017-06-13T07:20:00Z;5;O2;7.706842105;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
60925;382415;2017-06-13T07:20:00Z;5;perc_O2;93.42105263;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
60925;382415;2017-06-13T07:20:00Z;5;salinity;24.11421053;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
62754;380134;2017-06-13T07:35:00Z;5;chlfa;200.7;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
62754;380134;2017-06-13T07:35:00Z;5;turbidity;6.729473684;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
62754;380134;2017-06-13T07:35:00Z;5;O2;7.795789474;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
62754;380134;2017-06-13T07:35:00Z;5;perc_O2;94;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
62754;380134;2017-06-13T07:35:00Z;5;salinity;22.62894737;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
64653;378245;2017-06-13T07:50:00Z;5;chlfa;185.8;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
64653;378245;2017-06-13T07:50:00Z;5;turbidity;16.31052632;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
64653;378245;2017-06-13T07:50:00Z;5;O2;7.865789474;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
64653;378245;2017-06-13T07:50:00Z;5;perc_O2;94;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
64653;378245;2017-06-13T07:50:00Z;5;salinity;20.75315789;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
66441;376597;2017-06-13T08:05:00Z;5;chlfa;178.8;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
66441;376597;2017-06-13T08:05:00Z;5;turbidity;9.005263158;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
66441;376597;2017-06-13T08:05:00Z;5;O2;7.883157895;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
66441;376597;2017-06-13T08:05:00Z;5;perc_O2;94;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
66441;376597;2017-06-13T08:05:00Z;5;salinity;20.39315789;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
69214;377024;2017-06-13T09:06:00Z;6;chlfa;168.8;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
69214;377024;2017-06-13T09:06:00Z;6;turbidity;15.93210526;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
69214;377024;2017-06-13T09:06:00Z;6;O2;7.866315789;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
69214;377024;2017-06-13T09:06:00Z;6;perc_O2;93.15789474;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
69214;377024;2017-06-13T09:06:00Z;6;salinity;18.72421053;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
72220;378372;2017-06-13T09:22:00Z;6;chlfa;167.6;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
72220;378372;2017-06-13T09:22:00Z;6;turbidity;21.60842105;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
72220;378372;2017-06-13T09:22:00Z;6;O2;7.814736842;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
72220;378372;2017-06-13T09:22:00Z;6;perc_O2;92.15789474;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
72220;378372;2017-06-13T09:22:00Z;6;salinity;16.96789474;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
73485;376349;2017-06-13T09:37:00Z;7;chlfa;163.7;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
73485;376349;2017-06-13T09:37:00Z;7;turbidity;18.20473684;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
73485;376349;2017-06-13T09:37:00Z;7;O2;7.887894737;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
73485;376349;2017-06-13T09:37:00Z;7;perc_O2;92.73684211;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
73485;376349;2017-06-13T09:37:00Z;7;salinity;15.64736842;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
75329;374092;2017-06-13T09:53:00Z;9;chlfa;162.4;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
75329;374092;2017-06-13T09:53:00Z;9;turbidity;28.00466667;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
75329;374092;2017-06-13T09:53:00Z;9;O2;7.797333333;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
75329;374092;2017-06-13T09:53:00Z;9;perc_O2;91.86666667;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
75329;374092;2017-06-13T09:53:00Z;9;salinity;15.15133333;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
33429;381923;2017-06-26T15:52:00Z;1;chlfa;268.1;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
33429;381923;2017-06-26T15:52:00Z;1;turbidity;20.71052632;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
33429;381923;2017-06-26T15:52:00Z;1;O2;7.39;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
33429;381923;2017-06-26T15:52:00Z;1;perc_O2;97.47368421;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
33429;381923;2017-06-26T15:52:00Z;1;salinity;31.95631579;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
37543;379598;2017-06-26T16:07:00Z;3;chlfa;202;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
37543;379598;2017-06-26T16:07:00Z;3;turbidity;9.819473684;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
37543;379598;2017-06-26T16:07:00Z;3;O2;7.641578947;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
37543;379598;2017-06-26T16:07:00Z;3;perc_O2;100.8947368;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
37543;379598;2017-06-26T16:07:00Z;3;salinity;30.69210526;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
40724;376251;2017-06-26T16:22:00Z;3;chlfa;188;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
40724;376251;2017-06-26T16:22:00Z;3;turbidity;2.924736842;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
40724;376251;2017-06-26T16:22:00Z;3;O2;7.771578947;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
40724;376251;2017-06-26T16:22:00Z;3;perc_O2;102.0526316;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
40724;376251;2017-06-26T16:22:00Z;3;salinity;28.89368421;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
45240;374153;2017-06-26T16:37:00Z;3;chlfa;176.9;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
45240;374153;2017-06-26T16:37:00Z;3;turbidity;4.516666667;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
45240;374153;2017-06-26T16:37:00Z;3;O2;7.7975;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
45240;374153;2017-06-26T16:37:00Z;3;perc_O2;102.0833333;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
45240;374153;2017-06-26T16:37:00Z;3;salinity;28.265;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
50261;374969;2017-06-26T17:07:00Z;3;chlfa;169.6;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
50261;374969;2017-06-26T17:07:00Z;3;turbidity;7.572631579;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
50261;374969;2017-06-26T17:07:00Z;3;O2;7.868947368;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
50261;374969;2017-06-26T17:07:00Z;3;perc_O2;102.6842105;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
50261;374969;2017-06-26T17:07:00Z;3;salinity;27.62052632;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
54653;377749;2017-06-26T17:23:00Z;4;chlfa;167.8;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
54653;377749;2017-06-26T17:23:00Z;4;turbidity;11.76578947;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
54653;377749;2017-06-26T17:23:00Z;4;O2;7.718421053;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
54653;377749;2017-06-26T17:23:00Z;4;perc_O2;100.3684211;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
54653;377749;2017-06-26T17:23:00Z;4;salinity;27.31;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
56593;382067;2017-06-26T17:38:00Z;4;chlfa;175.2;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
56593;382067;2017-06-26T17:38:00Z;4;turbidity;16.67105263;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
56593;382067;2017-06-26T17:38:00Z;4;O2;7.704210526;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
56593;382067;2017-06-26T17:38:00Z;4;perc_O2;99.89473684;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
56593;382067;2017-06-26T17:38:00Z;4;salinity;26.49894737;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
59506;383967;2017-06-27T09:58:00Z;5;chlfa;254.1;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
59506;383967;2017-06-27T09:58:00Z;5;turbidity;14.39210526;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
59506;383967;2017-06-27T09:58:00Z;5;O2;7.627368421;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
59506;383967;2017-06-27T09:58:00Z;5;perc_O2;96.52631579;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
59506;383967;2017-06-27T09:58:00Z;5;salinity;22.42842105;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
60409;383031;2017-06-27T10:06:00Z;5;chlfa;243.3;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
60409;383031;2017-06-27T10:06:00Z;5;turbidity;20.80526316;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
60409;383031;2017-06-27T10:06:00Z;5;O2;7.598421053;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
60409;383031;2017-06-27T10:06:00Z;5;perc_O2;95.94736842;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
60409;383031;2017-06-27T10:06:00Z;5;salinity;21.71789474;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
61247;381851;2017-06-27T10:14:00Z;5;chlfa;244.4;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
61247;381851;2017-06-27T10:14:00Z;5;turbidity;24.24631579;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
61247;381851;2017-06-27T10:14:00Z;5;O2;7.595789474;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
61247;381851;2017-06-27T10:14:00Z;5;perc_O2;96;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
61247;381851;2017-06-27T10:14:00Z;5;salinity;21.58789474;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
62230;380624;2017-06-27T10:22:00Z;5;chlfa;242.8;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
62230;380624;2017-06-27T10:22:00Z;5;turbidity;20.19526316;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
62230;380624;2017-06-27T10:22:00Z;5;O2;7.628421053;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
62230;380624;2017-06-27T10:22:00Z;5;perc_O2;96.26315789;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
62230;380624;2017-06-27T10:22:00Z;5;salinity;21.65421053;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
64361;378692;2017-06-27T10:37:00Z;5;chlfa;238.7;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
64361;378692;2017-06-27T10:37:00Z;5;turbidity;27.55526316;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
64361;378692;2017-06-27T10:37:00Z;5;O2;7.58;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
64361;378692;2017-06-27T10:37:00Z;5;perc_O2;95.21052632;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
64361;378692;2017-06-27T10:37:00Z;5;salinity;20.49315789;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
65757;376390;2017-06-27T10:52:00Z;5;chlfa;221.5;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
65757;376390;2017-06-27T10:52:00Z;5;turbidity;21.01210526;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
65757;376390;2017-06-27T10:52:00Z;5;O2;7.478421053;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
65757;376390;2017-06-27T10:52:00Z;5;perc_O2;93.57894737;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
65757;376390;2017-06-27T10:52:00Z;5;salinity;18.94;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
68039;376515;2017-06-27T11:07:00Z;5;chlfa;211.9;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
68039;376515;2017-06-27T11:07:00Z;5;turbidity;20.96105263;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
68039;376515;2017-06-27T11:07:00Z;5;O2;7.395263158;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
68039;376515;2017-06-27T11:07:00Z;5;perc_O2;92.10526316;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
68039;376515;2017-06-27T11:07:00Z;5;salinity;18.20210526;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
70656;378008;2017-06-27T11:23:00Z;6;chlfa;202.3;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
70656;378008;2017-06-27T11:23:00Z;6;turbidity;37.95;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
70656;378008;2017-06-27T11:23:00Z;6;O2;7.251052632;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
70656;378008;2017-06-27T11:23:00Z;6;perc_O2;90.26315789;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
70656;378008;2017-06-27T11:23:00Z;6;salinity;16.85157895;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
72915;377828;2017-06-27T11:38:00Z;7;chlfa;197.8;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
72915;377828;2017-06-27T11:38:00Z;7;turbidity;44.99368421;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
72915;377828;2017-06-27T11:38:00Z;7;O2;7.098947368;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
72915;377828;2017-06-27T11:38:00Z;7;perc_O2;88;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
72915;377828;2017-06-27T11:38:00Z;7;salinity;15.86157895;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
73543;376123;2017-06-27T11:53:00Z;7;chlfa;195.5;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
73543;376123;2017-06-27T11:53:00Z;7;turbidity;46.29421053;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
73543;376123;2017-06-27T11:53:00Z;7;O2;7.022631579;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
73543;376123;2017-06-27T11:53:00Z;7;perc_O2;86.89473684;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
73543;376123;2017-06-27T11:53:00Z;7;salinity;15.39315789;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
75011;374283;2017-06-27T12:08:00Z;7;chlfa;194;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
75011;374283;2017-06-27T12:08:00Z;7;turbidity;64.42052632;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
75011;374283;2017-06-27T12:08:00Z;7;O2;6.900526316;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
75011;374283;2017-06-27T12:08:00Z;7;perc_O2;85.31578947;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
75011;374283;2017-06-27T12:08:00Z;7;salinity;14.89157895;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
31929;382041;2017-07-10T15:13:00Z;1;chlfa;232.7;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
31929;382041;2017-07-10T15:13:00Z;1;turbidity;10.49421053;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
31929;382041;2017-07-10T15:13:00Z;1;O2;7.267368421;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
31929;382041;2017-07-10T15:13:00Z;1;perc_O2;97.73684211;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
31929;382041;2017-07-10T15:13:00Z;1;salinity;32.28052632;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
36628;380867;2017-07-10T15:28:00Z;1;chlfa;211.2;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
36628;380867;2017-07-10T15:28:00Z;1;turbidity;18.26684211;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
36628;380867;2017-07-10T15:28:00Z;1;O2;7.269473684;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
36628;380867;2017-07-10T15:28:00Z;1;perc_O2;97.47368421;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
36628;380867;2017-07-10T15:28:00Z;1;salinity;31.67578947;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
39301;377496;2017-07-10T15:43:00Z;3;chlfa;215.6;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
39301;377496;2017-07-10T15:43:00Z;3;turbidity;4.926842105;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
39301;377496;2017-07-10T15:43:00Z;3;O2;7.438421053;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
39301;377496;2017-07-10T15:43:00Z;3;perc_O2;99.26315789;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
39301;377496;2017-07-10T15:43:00Z;3;salinity;30.40684211;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
42852;375038;2017-07-10T15:58:00Z;3;chlfa;212;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
