FID,id,latitude,longitude,depth,datetime,value,standardparameterid,dataproviderid,imisdatasetid,parametername,parameterunit,dataprovider,stationname,unit,valuesign
abiotic_observations.fid--3256cea3_182c573e9e4_-29cb,196630975,51.5481,3.4095,-1,1994-06-09T01:53:00Z,0.137,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29ca,196630976,51.5481,3.4095,-1,1994-07-14T13:18:00Z,0.04,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29c9,196630977,51.5481,3.4095,-1,1994-08-08T18:52:00Z,0.027,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29c8,196630978,51.5481,3.4095,-1,1994-09-13T20:38:00Z,0.087,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29c7,196630979,51.5481,3.4095,-1,1994-10-10T21:36:00Z,0.038,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29c6,196630980,51.5481,3.4095,-1,1994-11-07T23:31:00Z,0.072,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29c5,196630982,51.5481,3.4095,-1,1994-12-13T16:59:00Z,0.077,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29c4,196630983,51.5481,3.4095,-1,1995-01-03T22:47:00Z,0.068,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29c3,196630984,51.5481,3.4095,-1,1995-01-30T19:40:00Z,0.041,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29c2,196630985,51.5481,3.4095,-1,1995-03-09T17:51:00Z,0.022,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29c1,196630986,51.5481,3.4095,-1,1995-03-30T16:55:00Z,0.029,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29c0,196630987,51.5481,3.4095,-1,1995-05-04T01:27:00Z,0.021,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29bf,196630988,51.5481,3.4095,-1,1995-07-10T19:46:00Z,0.046,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29be,196630989,51.5481,3.4095,-1,1995-08-10T15:19:00Z,0.006,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29bd,196630990,51.5481,3.4095,-1,1995-09-14T04:39:00Z,0.136,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29bc,196630991,51.5481,3.4095,-1,1995-10-12T01:29:00Z,0.081,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29bb,196630992,51.5481,3.4095,-1,1995-11-06T23:11:00Z,0.062,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29ba,196630993,51.5481,3.4095,-1,1995-12-06T14:11:00Z,0.047,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29b9,196630994,51.5481,3.4095,-1,1996-01-17T18:22:00Z,0.065,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29b8,196630995,51.5481,3.4095,-1,1996-02-28T19:07:00Z,0.074,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29b7,196630996,51.5481,3.4095,-1,1996-03-13T01:09:00Z,0.06,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29b6,196630997,51.5481,3.4095,-1,1996-04-18T00:16:00Z,0.01,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29b5,196630998,51.5481,3.4095,-1,1996-05-22T21:56:00Z,0.026,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29b4,196630999,51.5481,3.4095,-1,1996-06-10T20:29:00Z,0.018,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29b3,196631000,51.5481,3.4095,-1,1996-07-08T18:23:00Z,0.06,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29b2,196631001,51.5481,3.4095,-1,1996-08-15T21:47:00Z,0.043,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29b1,196631002,51.5481,3.4095,-1,1996-09-09T23:14:00Z,0.022,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29b0,196631004,51.5481,3.4095,-1,1996-10-09T23:12:00Z,0.061,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29af,196631005,51.5481,3.4095,-1,1996-11-11T23:22:00Z,0.052,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29ae,196631006,51.5481,3.4095,-1,1996-12-17T01:40:00Z,0.031,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29ad,196631007,51.5481,3.4095,-1,1997-01-14T00:00:00Z,0.048,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29ac,196631008,51.5481,3.4095,-1,1997-03-14T05:51:00Z,0.032,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29ab,196631009,51.5481,3.4095,-1,1997-04-16T14:40:00Z,0.041,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29aa,196631010,51.5481,3.4095,-1,1997-05-22T23:50:00Z,0.115,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29a9,196631011,51.5481,3.4095,-1,1997-06-11T23:08:00Z,0.024,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29a8,196631012,51.5481,3.4095,-1,1997-07-16T22:01:00Z,0.018,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29a7,196631013,51.5481,3.4095,-1,1997-08-11T02:00:00Z,0.005,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29a6,196631014,51.5481,3.4095,-1,1997-09-10T18:25:00Z,0.038,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29a5,196631015,51.5481,3.4095,-1,1997-10-15T19:47:00Z,0.072,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29a4,196631016,51.5481,3.4095,-1,1997-11-11T16:03:00Z,0.041,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29a3,196631017,51.5481,3.4095,-1,1997-12-18T22:54:00Z,0.069,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29a2,196631018,51.5481,3.4095,-1,1998-01-21T20:16:00Z,0.042,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29a1,196631019,51.5481,3.4095,-1,1998-02-10T02:17:00Z,0.038,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-29a0,196631020,51.5481,3.4095,-1,1998-04-15T09:38:00Z,0.008,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-299f,196631021,51.5481,3.4095,-1,1998-05-28T05:08:00Z,0.032,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-299e,196631022,51.5481,3.4095,-1,1998-07-16T01:27:00Z,0.031,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-299d,196631023,51.5481,3.4095,-1,1998-08-13T09:56:00Z,0.02,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-299c,196631024,51.5481,3.4095,-1,1998-09-02T18:36:00Z,0.048,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-299b,196631026,51.5481,3.4095,-1,1998-11-12T04:55:00Z,0.058,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-299a,196631027,51.5481,3.4095,-1,1998-12-15T18:47:00Z,0.06,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2999,196631028,51.5481,3.4095,-1,1999-01-12T01:45:00Z,0.048,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2998,196631029,51.5481,3.4095,-1,1999-02-16T01:29:00Z,0.047,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2997,196631030,51.5481,3.4095,-1,1999-03-17T21:31:00Z,0.054,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2996,196631031,51.5481,3.4095,-1,1999-04-14T23:22:00Z,0.006,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2995,196631032,51.5481,3.4095,-1,1999-05-25T21:26:00Z,0.029,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2994,196631033,51.5481,3.4095,-1,1999-06-17T12:28:00Z,0.026,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2993,196631034,51.5481,3.4095,-1,1999-07-12T21:17:00Z,0.02,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2992,196631035,51.5481,3.4095,-1,1991-10-29T10:03:00Z,0.091,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2991,196631036,51.5481,3.4095,-1,1991-11-26T12:58:00Z,0.058,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2990,196631037,51.5481,3.4095,-1,1991-12-04T07:21:00Z,0.103,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-298f,196631038,51.5481,3.4095,-1,1991-12-17T20:04:00Z,0.053,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-298e,196631039,51.5481,3.4095,-1,1992-01-06T23:15:00Z,0.04,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-298d,196631040,51.5481,3.4095,-1,1992-01-21T12:45:00Z,0.045,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-298c,196631041,51.5481,3.4095,-1,1992-01-28T21:13:00Z,0.052,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-298b,196631042,51.5481,3.4095,-1,1992-02-12T13:00:00Z,0.04,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-298a,196631043,51.5481,3.4095,-1,1992-10-27T00:00:00Z,0.071,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2989,196631044,51.5481,3.4095,-1,1992-11-05T13:49:00Z,0.074,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2988,196631045,51.5481,3.4095,-1,1992-12-15T15:47:00Z,0.051,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2987,196631046,51.5481,3.4095,-1,1992-12-21T19:49:00Z,0.046,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2986,196631048,51.5481,3.4095,-1,1992-12-28T01:00:00Z,0.042,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2985,196631049,51.5481,3.4095,-1,1993-01-25T01:00:00Z,0.04,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2984,196631050,51.5481,3.4095,-1,1993-02-08T17:05:00Z,0.038,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2983,196631051,51.5481,3.4095,-1,1993-11-23T15:40:00Z,0.073,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2982,196631052,51.5481,3.4095,-1,1993-11-29T20:38:00Z,0.076,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2981,196631053,51.5481,3.4095,-1,1993-12-13T19:17:00Z,0.081,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2980,196631054,51.5481,3.4095,-1,1993-12-29T14:13:00Z,0.092,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-297f,196631055,51.5481,3.4095,-1,1994-01-10T19:01:00Z,0.114,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-297e,196631056,51.5481,3.4095,-1,1994-01-18T13:06:00Z,0.051,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-297d,196631057,51.5481,3.4095,-1,1994-01-24T22:40:00Z,0.041,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-297c,196631058,51.5481,3.4095,-1,1994-02-10T00:15:00Z,0.033,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-297b,196631059,51.5481,3.4095,-1,1994-02-15T17:10:00Z,0.054,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-297a,196631060,51.5481,3.4095,-1,1994-02-24T14:25:00Z,0.038,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2979,196631061,51.5481,3.4095,-1,1994-11-21T16:57:00Z,0.093,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2978,196631062,51.5481,3.4095,-1,1994-12-01T10:05:00Z,0.083,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2977,196631063,51.5481,3.4095,-1,1994-12-22T20:25:00Z,0.053,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2976,196631064,51.5481,3.4095,-1,1995-01-17T00:11:00Z,0.042,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2975,196631065,51.5481,3.4095,-1,1995-01-25T19:40:00Z,0.045,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2974,196631066,51.5481,3.4095,-1,1995-02-07T22:16:00Z,0.034,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2973,196631067,51.5481,3.4095,-1,1995-03-21T23:41:00Z,0.048,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2972,196631068,51.5481,3.4095,-1,1995-10-26T09:30:00Z,0.05,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2971,196631070,51.5481,3.4095,-1,1995-11-02T17:19:00Z,0.07,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2970,196631071,51.5481,3.4095,-1,1995-11-15T05:10:00Z,0.065,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-296f,196631072,51.5481,3.4095,-1,1995-11-29T02:27:00Z,0.055,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-296e,196631073,51.5481,3.4095,-1,1995-12-19T14:26:00Z,0.064,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-296d,196631074,51.5481,3.4095,-1,1995-12-28T16:05:00Z,0.054,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-296c,196631075,51.5481,3.4095,-1,1996-01-03T20:22:00Z,0.067,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-296b,196631076,51.5481,3.4095,-1,1996-01-09T22:00:00Z,0.061,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-296a,196631077,51.5481,3.4095,-1,1996-01-23T23:05:00Z,0.067,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2969,196631078,51.5481,3.4095,-1,1996-01-30T20:53:00Z,0.088,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2968,196631079,51.5481,3.4095,-1,1996-02-16T01:35:00Z,0.09,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-2967,196631080,51.5481,3.4095,-1,1996-03-06T00:00:00Z,0.083,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
