# calculated from SM data
# pelagic primary production in gC/m2/d from 14C metingen
# locations only those related to SM stations
# year - year
# month - month
# monthlymean - monthly mean gross production in gC/m2/d
# date - constructed date
stationname;year;month;monthlyMean;na.rm;date
WS6;2012;5;1.429967741935484;TRUE;2012-05-15
WS6;2012;6;0.6055666666666667;TRUE;2012-06-15
WS6;2012;7;0.22238709677419355;TRUE;2012-07-15
WS6;2012;8;0.0665483870967742;TRUE;2012-08-15
WS6;2012;9;0.1264;TRUE;2012-09-15
WS6;2012;10;0.0395483870967742;TRUE;2012-10-15
WS6;2012;11;0.03006666666666667;TRUE;2012-11-15
WS6;2012;12;0.01561290322580645;TRUE;2012-12-15
WS6;2013;1;0.01;TRUE;2013-01-15
WS6;2013;2;0.014607142857142857;TRUE;2013-02-15
WS6;2013;3;0.07903225806451612;TRUE;2013-03-15
WS6;2013;4;0.4659666666666667;TRUE;2013-04-15
WS6;2013;5;0.924258064516129;TRUE;2013-05-15
WS6;2013;6;0.2404;TRUE;2013-06-15
WS6;2013;7;0.442;TRUE;2013-07-15
WS6;2013;8;0.5054516129032258;TRUE;2013-08-15
WS6;2013;9;0.2354;TRUE;2013-09-15
WS6;2013;10;0.048645161290322585;TRUE;2013-10-15
WS6;2013;11;0.019866666666666668;TRUE;2013-11-15
WS6;2013;12;0.020333333333333332;TRUE;2013-12-15
