date;STN;PPFD_24h;DLI_mol;hours_day;PPFD_daylight
1990-12-17;310;30.906249999999996;2.6702999999999997;7.6229928400625395;97.3043023340836
1990-12-18;310;29.947916666666664;2.5875;7.61766396681646;94.35307242889276
1990-12-19;310;15.572916666666664;1.3454999999999997;7.613971270136726;49.08739299633428
1990-12-20;310;35.9375;3.105;7.61191854063547;113.30914741081759
1990-12-21;310;45.04166666666667;3.8916000000000004;7.611507889086525;142.02179328355572
1990-12-22;310;20.604166666666668;1.7802;7.612739738063695;64.95690342958925
1990-12-23;310;41.44791666666667;3.5811000000000006;7.615612820264784;130.61982318127014
1990-12-24;310;35.458333333333336;3.0636;7.620124183535889;111.67797000456744
1990-12-25;310;20.84375;1.8009;7.626269202552447;65.59563879971228
1990-12-26;310;13.895833333333332;1.2006;7.6340415970560365;43.685902907394386
1990-12-27;310;57.02083333333333;4.9266;7.643433456490188;179.04257396759044
1990-12-28;310;69.71875;6.0237;7.654435270824849;218.59875233090696
1990-12-29;310;9.822916666666666;0.8487;7.66703596730904;30.748518854639343
1990-12-30;310;85.29166666666667;7.3692;7.681222952844729;266.4940221845659
1990-12-31;310;29.468749999999996;2.5460999999999996;7.696982161633118;91.88666222008473
1991-01-01;310;87.44791666666667;7.5555;7.714298107707737;272.05974810631636
1991-01-02;310;14.854166666666664;1.2833999999999999;7.733153941937255;46.10020732507131
1991-01-03;310;28.27083333333333;2.4425999999999997;7.753531513055227;87.50851129676282
1991-01-04;310;43.60416666666666;3.767399999999999;7.775411432254224;134.59094854567735
1991-01-05;310;19.40625;1.6767;7.7987731408678425;59.72093194496636
1991-01-06;310;96.31249999999999;8.321399999999999;7.823594980656074;295.4524110354907
1991-01-07;310;95.35416666666667;8.2386;7.849854266207194;291.5340746963615
1991-01-08;310;41.927083333333336;3.6225;7.8775273589724;127.73678264079838
1991-01-09;310;51.51041666666667;4.4505;7.906589742457552;156.3569174914272
1991-01-10;310;39.53125;3.4155;7.937016098109355;119.53484637961084
1991-01-11;310;57.73958333333333;4.9887;7.968780381450085;173.89737621904874
1991-01-12;310;56.54166666666666;4.885199999999999;8.001855898035966;169.58565828873168
1991-01-13;310;117.87499999999999;10.184399999999998;8.036215378837872;352.03138127055837
1991-01-14;310;118.35416666666666;10.2258;8.071831054669673;351.9028062854127
1991-01-15;310;119.31249999999999;10.308599999999998;8.108674729317851;353.1403213951454
1991-01-16;310;114.52083333333333;9.8946;8.14671785105619;337.3751307274828
1991-01-17;310;107.57291666666666;9.2943;8.18593158226005;315.3886609063505
1991-01-18;310;110.68749999999999;9.563399999999998;8.226286866866507;322.92819871134554
1991-01-19;310;49.83333333333332;4.305599999999999;8.267754495457966;144.65838344099876
1991-01-20;310;46.239583333333336;3.9951;8.310305167778115;133.5390190366148
1991-01-21;310;107.57291666666666;9.2943;8.353909552519596;309.04691794530225
1991-01-22;310;31.864583333333332;2.7531;8.398538344252254;91.05751127794463
1991-01-23;310;28.989583333333332;2.5047;8.444162317388937;82.39420014075908
1991-01-24;310;24.91666666666666;2.1527999999999996;8.490752377112662;70.42956541895452
1991-01-25;310;127.69791666666666;11.0331;8.538279607213832;358.9423327634586
1991-01-26;310;16.770833333333332;1.449;8.58671531480969;46.87473442910117
1991-01-27;310;39.53125;3.4155;8.636031071939275;109.85949356791188
1991-01-28;310;50.31250000000001;4.347000000000001;8.686198754046945;139.0136277318568
1991-01-29;310;107.81249999999999;9.314999999999998;8.73719057538476;296.1478266583482
1991-01-30;310;44.32291666666667;3.8295000000000003;8.7889791213799;121.03225929987052
1991-01-31;310;20.364583333333336;1.7595000000000003;8.841537378026768;55.27884790880996
1991-02-01;310;31.38541666666666;2.7116999999999996;8.894838758375618;84.68394093043221
1991-02-02;310;136.5625;11.799;8.94885712619941;366.2478854874687
1991-02-03;310;164.11458333333334;14.1795;9.00356681692939;437.4655156214286
1991-02-04;310;119.31249999999999;10.308599999999998;9.05894265595655;316.09649257655417
1991-02-05;310;157.40625;13.5999;9.114959974402;414.45601633021374
1991-02-06;310;123.62499999999999;10.681199999999999;9.171594622462973;323.4988158692987
1991-02-07;310;59.89583333333333;5.175;9.228822980444635;155.76200811804313
1991-02-08;310;38.8125;3.3534;9.286621967589253;100.30557970928274
1991-02-09;310;97.27083333333331;8.404199999999998;9.344969048815475;249.81356147946897
1991-02-10;310;109.72916666666666;9.4806;9.403842239480138;280.045106344275
1991-02-11;310;86.25;7.452;9.4632201082744;218.7416097603018
1991-02-12;310;162.67708333333334;14.0553;9.523081778364343;409.97757772805585
1991-02-13;310;87.44791666666667;7.5555;9.58340692688408;218.99831824029422
1991-02-14;310;156.92708333333334;13.5585;9.644175782886947;390.5206712099753
1991-02-15;310;22.28125;1.9251;9.705369123857059;55.09836804511793
1991-02-16;310;168.90625000000003;14.593500000000002;9.766968270880444;415.0469099081629
1991-02-17;310;216.58333333333331;18.7128;9.82895508257101;528.8456358109974
1991-02-18;310;179.6875;15.525;9.891311947842956;435.98867599564954
1991-02-19;310;241.97916666666666;20.907;9.954021777617161;583.4325190104443
1991-02-20;310;115.95833333333333;10.0188;10.017067995544782;277.8258070363279
1991-02-21;310;92.47916666666667;7.9902;10.080434527827384;220.1790006048841
1991-02-22;310;132.01041666666666;11.4057;10.14410579220839;312.3242269844533
1991-02-23;310;74.75000000000001;6.458400000000001;10.208066686206703;175.74336602092157
1991-02-24;310;211.55208333333331;18.2781;10.27230257465887;494.26600930985614
1991-02-25;310;181.84375000000003;15.711300000000001;10.336799276632359;422.205160727648
1991-02-26;310;138.47916666666666;11.9646;10.401543051768192;319.5199004089136
1991-02-27;310;170.10416666666663;14.696999999999996;10.466520586107462;390.0532145724557
1991-02-28;310;115.23958333333333;9.9567;10.531718977452307;262.61145079177317
1991-03-01;310;231.91666666666666;20.0376;10.597125720308306;525.2367620149425
1991-03-02;310;114.76041666666666;9.9153;10.662728690451688;258.3063003812888
1991-03-03;310;217.06249999999997;18.754199999999997;10.728516129161335;485.5750727577304
1991-03-04;310;157.88541666666669;13.641300000000001;10.79447662715234;351.0360095151396
1991-03-05;310;63.96874999999999;5.5268999999999995;10.860599108244752;141.35960499955522
1991-03-06;310;216.10416666666669;18.6714;10.926872812798305;474.6554745219707
1991-03-07;310;224.48958333333331;19.3959;10.993287280940914;490.09453335589205
1991-03-08;310;118.83333333333331;10.267199999999999;11.059832335616587;257.8700936374548
1991-03-09;310;199.81249999999997;17.263799999999996;11.126498065475252;430.9981426123734
1991-03-10;310;261.1458333333333;22.563;11.193274807625523;559.9344345347625
1991-03-11;310;160.5208333333333;13.868999999999996;11.260153130268533;342.13566684488995
